episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
2022, -2615.7068424224854, 2, 1.7037006339996879, 85, 170175,                                             184100, 0.0, 10214.7529296875
2023, -2543.626475095749, 2, 1.1214004149996981, 69, 170244,                                             184169, 0.0, 9919.9814453125
2024, -2415.567258119583, 2, 1.2991252800002258, 57, 170301,                                             184226, 0.0, 11108.7431640625
2025, -2591.498683333397, 2, 1.32220398499976, 77, 170378,                                             184303, 0.0, 7576.06640625
2026, -2668.76954549551, 2, 1.5004796249995707, 71, 170449,                                             184374, 0.0, 8903.2119140625
2027, -2330.8014835119247, 2, 1.1219546799993623, 60, 170509,                                             184434, 0.0, 5876.955078125
2028, -2904.716919541359, 2, 1.5008498569995936, 81, 170590,                                             184515, 0.0, 7643.42431640625
2029, -2627.4850989580154, 2, 1.3033934599998247, 65, 170655,                                             184580, 0.0, 5937.4765625
2030, -2268.179127931595, 2, 0.9207148060004329, 52, 170707,                                             184632, 0.0, 5948.94189453125
2031, -3899.538207888603, 2, 2.9205632989996957, 158, 170865,                                             184790, 0.0, 8876.4296875
2032, -2885.5951523184776, 2, 2.302388353999959, 120, 170985,                                             184910, 0.0, 7217.65185546875
2033, -2403.403634727001, 2, 1.3026618649992088, 58, 171043,                                             184968, 0.0, 5088.92529296875
2034, -2356.054769396782, 2, 1.102597082000102, 57, 171100,                                             185025, 0.0, 10034.9033203125
2035, -3808.139688014984, 2, 4.12168226599988, 245, 171345,                                             185270, 0.0, 10297.4716796875
2036, -3646.486764371395, 2, 4.503372796000804, 265, 171610,                                             185535, 0.0, 9837.1650390625
2037, -2714.743637919426, 2, 1.5036013489998368, 80, 171690,                                             185615, 0.0, 6862.38134765625
2038, -2595.1430637836456, 2, 1.3020554280001306, 66, 171756,                                             185681, 0.0, 7651.06201171875
2039, -2247.668856859207, 2, 0.9200701649997427, 46, 171802,                                             185727, 0.0, 11196.322265625
2040, -2764.731234431267, 2, 1.502032140000665, 81, 171883,                                             185808, 0.0, 13444.9609375
2041, -2486.445165157318, 2, 1.528412343999662, 75, 171958,                                             185883, 0.0, 12617.9423828125
2042, -2280.2688755989075, 2, 1.1026859210005568, 47, 172005,                                             185930, 0.0, 7993.02392578125
2043, -2376.003247976303, 2, 0.9200247680000757, 55, 172060,                                             185985, 0.0, 7507.9326171875
2044, -2390.8585988879204, 2, 1.3014666600001874, 60, 172120,                                             186045, 0.0, 18518.208984375
2045, -2512.092845439911, 2, 1.3023064400003932, 68, 172188,                                             186113, 0.0, 7782.56884765625
2046, -2402.4244619607925, 2, 1.103454950000014, 54, 172242,                                             186167, 0.0, 11872.2333984375
2047, -2356.49982213974, 2, 0.9213624499998332, 52, 172294,                                             186219, 0.0, 12339.19921875
2048, -2593.8654584288597, 2, 1.5000547059999008, 70, 172364,                                             186289, 0.0, 9307.3271484375
2049, -2262.7911942005157, 2, 1.1016873210000995, 52, 172416,                                             186341, 0.0, 6534.5927734375
2050, -2999.4490735530853, 2, 1.5016617689998384, 80, 172496,                                             186421, 0.0, 10541.2802734375
2051, -2389.236610174179, 2, 1.1314661030000934, 63, 172559,                                             186484, 0.0, 10707.0595703125
2052, -2356.502602517605, 2, 1.3011989560000075, 60, 172619,                                             186544, 0.0, 9141.5654296875
2053, -2490.1205122470856, 2, 1.1209925379998822, 60, 172679,                                             186604, 0.0, 5985.51611328125
2054, -5710.882575809956, 2, 8.503687952000291, 516, 173195,                                             187120, 0.0, 11004.8505859375
2055, -2538.2761882543564, 2, 1.1211584120001135, 68, 173263,                                             187188, 0.0, 5595.76611328125
2056, -3085.9479162096977, 2, 1.7011891190004462, 89, 173352,                                             187277, 0.0, 12183.271484375
2057, -2521.0267511606216, 2, 1.1226092379993133, 69, 173421,                                             187346, 0.0, 10342.806640625
2058, -2225.500123143196, 2, 1.0998631900001783, 47, 173468,                                             187393, 0.0, 5489.70068359375
2059, -2268.8876328468323, 2, 1.103089885999907, 47, 173515,                                             187440, 0.0, 13535.23046875
2060, -3111.460665345192, 2, 1.9031108590006625, 95, 173610,                                             187535, 0.0, 8578.2021484375
2061, -2515.992141366005, 2, 1.1345871979992808, 61, 173671,                                             187596, 0.0, 12449.818359375
2062, -2391.540727674961, 2, 1.1005841670003065, 54, 173725,                                             187650, 0.0, 12309.8818359375
2063, -2544.713863968849, 2, 1.322624922999239, 71, 173796,                                             187721, 0.0, 12836.0224609375
2064, -2856.7071964740753, 2, 1.4998589389997505, 71, 173867,                                             187792, 0.0, 11172.8896484375
2065, -2874.0257717370987, 2, 1.5212518000007549, 85, 173952,                                             187877, 0.0, 11301.5390625
2066, -2575.4354558587074, 2, 1.5016036600000007, 72, 174024,                                             187949, 0.0, 9804.9140625
2067, -2336.322826743126, 2, 0.9241978230002132, 57, 174081,                                             188006, 0.0, 8202.353515625
2068, -2864.189852654934, 2, 1.4996579340004246, 77, 174158,                                             188083, 0.0, 13647.1689453125
2069, -2624.1722952127457, 2, 1.3017287080001552, 67, 174225,                                             188150, 0.0, 15922.7890625
2070, -2335.6946816444397, 2, 1.1024059239998678, 51, 174276,                                             188201, 0.0, 11767.2646484375
2071, -2514.6085579395294, 2, 0.9325208850004856, 57, 174333,                                             188258, 0.0, 11155.546875
2072, -2416.778917193413, 2, 1.3009408200005055, 58, 174391,                                             188316, 0.0, 10916.94140625
2073, -2732.9888186454773, 2, 1.3224397719995977, 70, 174461,                                             188386, 0.0, 5756.60595703125
2074, -2716.3313037753105, 2, 1.500614489000327, 74, 174535,                                             188460, 0.0, 6450.18798828125
2075, -2810.591586947441, 2, 1.120310251999399, 64, 174599,                                             188524, 0.0, 14222.69921875
2076, -2555.026414513588, 2, 1.2999821000003067, 64, 174663,                                             188588, 0.0, 11131.826171875
2077, -2437.5205850601196, 2, 0.9201293209998767, 51, 174714,                                             188639, 0.0, 5592.5224609375
2078, -2784.4083569049835, 2, 1.5004484749997573, 80, 174794,                                             188719, 0.0, 12643.5693359375
2079, -2308.5194849967957, 2, 1.1026514879995375, 52, 174846,                                             188771, 0.0, 4547.5
2080, -3007.029948115349, 2, 1.7039510880003945, 92, 174938,                                             188863, 0.0, 10147.8759765625
2081, -2524.348064661026, 2, 1.2946197069995833, 62, 175000,                                             188925, 0.0, 10846.041015625
2082, -2734.9663197398186, 2, 1.1174048980001317, 67, 175067,                                             188992, 0.0, 6442.17041015625
2083, -2507.165926039219, 2, 1.301098942999488, 66, 175133,                                             189058, 0.0, 4636.734375
2084, -2898.6107664108276, 2, 1.7030006079994564, 89, 175222,                                             189147, 0.0, 14946.2216796875
2085, -2506.0441098213196, 2, 1.5035771140001088, 70, 175292,                                             189217, 0.0, 9663.578125
2086, -2539.8677924871445, 2, 1.302552074000232, 62, 175354,                                             189279, 0.0, 5874.52197265625
2087, -2240.389290213585, 2, 0.9218831919997683, 49, 175403,                                             189328, 0.0, 18000.7265625
2088, -2698.571673512459, 2, 1.7010293200000888, 85, 175488,                                             189413, 0.0, 10354.3173828125
2089, -2753.688747406006, 2, 1.5218976289997954, 82, 175570,                                             189495, 0.0, 9697.3046875
2090, -2463.7343222498894, 2, 1.100806405000185, 54, 175624,                                             189549, 0.0, 11697.1259765625
2091, -2452.2937227487564, 2, 1.284667790999265, 60, 175684,                                             189609, 0.0, 10345.615234375
2092, -2590.9605773687363, 2, 1.3019757379997827, 65, 175749,                                             189674, 0.0, 12101.775390625
2093, -2343.875180721283, 2, 1.1008754779995797, 46, 175795,                                             189720, 0.0, 7185.38232421875
2094, -2700.4614102840424, 2, 1.3025762389997908, 69, 175864,                                             189789, 0.0, 8069.65380859375
2095, -2809.4204770326614, 2, 1.50266400000055, 75, 175939,                                             189864, 0.0, 10364.1201171875
2096, -2612.1099116802216, 2, 1.5027808459999505, 73, 176012,                                             189937, 0.0, 13808.1953125
2097, -2795.1272637844086, 2, 1.701887467999768, 92, 176104,                                             190029, 0.0, 9717.0322265625
2098, -4417.497074663639, 2, 5.92102373599937, 361, 176465,                                             190390, 0.0, 10130.529296875
2099, -2723.892642736435, 2, 1.701514302999385, 85, 176550,                                             190475, 0.0, 11805.013671875
2100, -2735.588980317116, 2, 1.5033755499998733, 74, 176624,                                             190549, 0.0, 11382.4892578125
2101, -2657.1329894065857, 2, 1.2788049809996664, 66, 176690,                                             190615, 0.0, 16310.4150390625
2102, -2562.5540603399277, 2, 1.121703248999438, 61, 176751,                                             190676, 0.0, 18120.4765625
2103, -2868.734149992466, 2, 1.500081105999925, 79, 176830,                                             190755, 0.0, 8615.798828125
2104, -7695.509937167168, 2, 9.707311799999843, 585, 177415,                                             191340, 0.0, 10075.8740234375
2105, -2799.252708673477, 2, 1.326425651000136, 82, 177497,                                             191422, 0.0, 9383.4833984375
2106, -2979.1538877487183, 2, 1.699932034000085, 92, 177589,                                             191514, 0.0, 10585.0126953125
2107, -2955.764953494072, 2, 1.3218021160000717, 79, 177668,                                             191593, 0.0, 6880.78857421875
2108, -2713.8875593543053, 2, 1.7001421880004273, 86, 177754,                                             191679, 0.0, 9154.7822265625
2109, -4250.204188942909, 2, 4.723342109999976, 287, 178041,                                             191966, 0.0, 10843.3017578125
2110, -2819.357940196991, 2, 1.7012143310003012, 83, 178124,                                             192049, 0.0, 10979.5146484375
2111, -2701.580793738365, 2, 1.4795410840006298, 84, 178208,                                             192133, 0.0, 12974.3642578125
2112, -2599.466721355915, 2, 1.5006888710004205, 77, 178285,                                             192210, 0.0, 8516.91015625
2113, -2522.9386628866196, 2, 1.1248818949998167, 58, 178343,                                             192268, 0.0, 16436.576171875
2114, -2706.203532397747, 2, 1.2977235520002068, 67, 178410,                                             192335, 0.0, 10994.525390625
2115, -2789.947530269623, 2, 1.3199466249998295, 72, 178482,                                             192407, 0.0, 8924.71484375
2116, -3751.925616145134, 2, 3.302702214000419, 193, 178675,                                             192600, 0.0, 8386.9169921875
2117, -2890.3081221580505, 2, 1.5243423759993675, 89, 178764,                                             192689, 0.0, 9870.9228515625
2118, -2719.7664057016373, 2, 1.5011411670002417, 73, 178837,                                             192762, 0.0, 13770.6845703125
2119, -2635.0290471315384, 2, 1.3022883499997988, 64, 178901,                                             192826, 0.0, 9425.9892578125
2120, -2776.9750883579254, 2, 1.3231376329995328, 74, 178975,                                             192900, 0.0, 13938.271484375
2121, -2545.8276996016502, 2, 1.4365357079996102, 77, 179052,                                             192977, 0.0, 16012.5
2122, -2832.5306664705276, 2, 1.3189919559999908, 75, 179127,                                             193052, 0.0, 8801.744140625
2123, -2371.0112176537514, 2, 0.9222617340001307, 52, 179179,                                             193104, 0.0, 6727.322265625
2124, -2819.1999093294144, 2, 1.7019024840001293, 82, 179261,                                             193186, 0.0, 11386.591796875
2125, -2873.9847009181976, 2, 1.5213575420002599, 88, 179349,                                             193274, 0.0, 6729.44970703125
2126, -2860.675843536854, 2, 1.700847452000744, 85, 179434,                                             193359, 0.0, 11357.29296875
2127, -2647.3358014822006, 2, 1.302797149000071, 67, 179501,                                             193426, 0.0, 7044.44140625
2128, -2809.4086389541626, 2, 1.5235560949995488, 84, 179585,                                             193510, 0.0, 13687.5341796875
2129, -2642.100271821022, 2, 1.5001403320002282, 73, 179658,                                             193583, 0.0, 9850.8583984375
2130, -2750.0825441479683, 2, 1.5020929029997205, 79, 179737,                                             193662, 0.0, 10430.53515625
2131, -3446.6840851306915, 2, 1.8720051509999394, 113, 179850,                                             193775, 0.0, 10668.7119140625
2132, -2933.626391708851, 2, 1.7008128799998303, 82, 179932,                                             193857, 0.0, 8521.9736328125
2133, -3052.8552852869034, 2, 1.7216839519996938, 102, 180034,                                             193959, 0.0, 12176.966796875
2134, -3422.026639997959, 2, 1.9226184079998347, 115, 180149,                                             194074, 0.0, 8617.5595703125
2135, -2956.0124139785767, 2, 1.701443343000392, 82, 180231,                                             194156, 0.0, 9753.9365234375
2136, -2940.296163082123, 2, 1.5220389189998969, 90, 180321,                                             194246, 0.0, 13467.6884765625
2137, -2817.4661145210266, 2, 1.7014699530000144, 87, 180408,                                             194333, 0.0, 10908.607421875
2138, -2655.905711531639, 2, 1.503116226000202, 79, 180487,                                             194412, 0.0, 8873.837890625
2139, -2668.741798758507, 2, 1.3238130039999305, 75, 180562,                                             194487, 0.0, 11193.2373046875
2140, -3623.8723216056824, 2, 3.3014560939991497, 186, 180748,                                             194673, 0.0, 11569.4462890625
2141, -2784.4163026809692, 2, 1.4235203159996672, 85, 180833,                                             194758, 0.0, 9279.5576171875
2142, -2349.1690661907196, 2, 1.1011955639996813, 48, 180881,                                             194806, 0.0, 11894.0625
2143, -2643.5965325832367, 2, 1.3235163160006778, 77, 180958,                                             194883, 0.0, 8330.275390625
2144, -2793.110106050968, 2, 1.52091285699953, 86, 181044,                                             194969, 0.0, 8779.2431640625
2145, -4033.288139462471, 2, 3.701645095999993, 212, 181256,                                             195181, 0.0, 11387.294921875
2146, -2835.7012181282043, 2, 2.103921414999604, 109, 181365,                                             195290, 0.0, 10267.171875
2147, -3269.758243203163, 2, 2.1222915870002907, 123, 181488,                                             195413, 0.0, 8460.8212890625
2148, -2887.687348484993, 2, 1.7006148079999548, 93, 181581,                                             195506, 0.0, 9641.88671875
2149, -2771.8769503831863, 2, 1.3216891810006928, 82, 181663,                                             195588, 0.0, 12384.5224609375
2150, -3108.5716682076454, 2, 2.1008594049999374, 110, 181773,                                             195698, 0.0, 14650.0166015625
2151, -3275.456634283066, 2, 2.423917497999355, 140, 181913,                                             195838, 0.0, 13426.1591796875
2152, -2854.9134854078293, 2, 1.9002232449993244, 103, 182016,                                             195941, 0.0, 11124.259765625
2153, -1050.858275294304, 1, 6.505276667000544, 385, 182401,                                             196326, 0.0, 9137.3828125
2154, -2672.658324599266, 2, 1.3228724420005165, 72, 182473,                                             196398, 0.0, 14340.216796875
2155, -2960.295702755451, 2, 1.9006381059998603, 101, 182574,                                             196499, 0.0, 12364.2119140625
2156, -3033.9174449443817, 2, 1.9023685089996434, 106, 182680,                                             196605, 0.0, 9628.3896484375
2157, -3682.37167429924, 2, 2.1043459140000778, 118, 182798,                                             196723, 0.0, 10788.087890625
2158, -3272.120596885681, 2, 1.9034929640001792, 100, 182898,                                             196823, 0.0, 9904.7421875
2159, -5387.99209022522, 2, 5.1266312549996655, 312, 183210,                                             197135, 0.0, 11216.685546875
2160, -3258.6102846860886, 2, 2.501447483999982, 140, 183350,                                             197275, 0.0, 11171.921875
2161, -2823.285045146942, 2, 1.9937376730003962, 106, 183456,                                             197381, 0.0, 10014.6015625
2162, -5535.169756770134, 4, 10.126798125999812, 621, 184077,                                             198002, 0.0, 10816.314453125
2163, -6524.724114239216, 2, 9.103498032000061, 552, 184629,                                             198554, 0.0, 12550.779296875
2164, -7734.4033271074295, 2, 8.706906657000218, 520, 185149,                                             199074, 0.0, 10371.8623046875
2165, -2883.421796321869, 2, 1.521842314999958, 89, 185238,                                             199163, 0.0, 9568.755859375
2166, -5534.4071254730225, 4, 10.305572995999682, 626, 185864,                                             199789, 0.0, 9708.3974609375
2167, -3514.4771913290024, 2, 2.3024278150005557, 123, 185987,                                             199912, 0.0, 8496.8408203125
2168, -2682.742723941803, 2, 1.7035682839996298, 82, 186069,                                             199994, 0.0, 11333.6162109375
2169, -3309.1865043640137, 2, 2.903226297999936, 167, 186236,                                             200161, 0.0, 12154.78515625
2170, -2599.1135886907578, 2, 1.3230564060004326, 78, 186314,                                             200239, 0.0, 12500.99609375
2171, -2764.8022570610046, 2, 1.939609971000209, 101, 186415,                                             200340, 0.0, 11674.3974609375
2172, -6705.508588433266, 2, 7.305819289000283, 434, 186849,                                             200774, 0.0, 10347.3310546875
2173, -4039.466670513153, 2, 2.702795752000384, 146, 186995,                                             200920, 0.0, 11108.6767578125
2174, -3820.978643655777, 2, 2.5233642290004354, 144, 187139,                                             201064, 0.0, 10717.5263671875
2175, -2791.3299936056137, 2, 1.5010855729997274, 81, 187220,                                             201145, 0.0, 10582.1015625
2176, -3843.7980428934097, 2, 2.318554944000425, 137, 187357,                                             201282, 0.0, 11071.0986328125
2177, -2989.695369720459, 2, 2.1005463740002597, 115, 187472,                                             201397, 0.0, 11537.2890625
2178, -3986.234319448471, 2, 2.504222583000228, 141, 187613,                                             201538, 0.0, 9948.1845703125
2179, -3306.0900349617004, 2, 2.1031320609999966, 116, 187729,                                             201654, 0.0, 11188.9833984375
2180, -3654.2643010616302, 2, 1.9231712760001756, 113, 187842,                                             201767, 0.0, 8846.7646484375
2181, -4875.103943109512, 2, 5.727951595999912, 336, 188178,                                             202103, 0.0, 9625.4345703125
2182, -5618.025974810123, 2, 6.504675327999394, 381, 188559,                                             202484, 0.0, 10588.021484375
2183, -3882.5226093530655, 2, 3.7249525349998294, 231, 188790,                                             202715, 0.0, 8163.9619140625
2184, -4838.351261377335, 4, 10.505529174999538, 644, 189434,                                             203359, 0.0, 9273.7822265625
2185, -7214.458384394646, 2, 9.305966425000406, 567, 190001,                                             203926, 0.0, 9958.4521484375
2186, -5828.296639740467, 4, 10.706782528000076, 652, 190653,                                             204578, 0.0, 8930.4814453125
2187, -3772.317688167095, 2, 4.505523648000235, 257, 190910,                                             204835, 0.0, 7114.22900390625
2188, -6282.349459052086, 4, 10.106961273000707, 608, 191518,                                             205443, 0.0, 11402.2158203125
2189, -2622.508334159851, 2, 1.5035058749999735, 77, 191595,                                             205520, 0.0, 13486.4501953125
2190, -6084.0470407009125, 2, 7.305038819999936, 435, 192030,                                             205955, 0.0, 10473.517578125
2191, -4656.521683037281, 4, 10.164586006999343, 634, 192664,                                             206589, 0.0, 9417.9609375
2192, -3304.90338742733, 2, 2.1010432330003823, 108, 192772,                                             206697, 0.0, 7943.22265625
2193, -3868.508527636528, 2, 3.3228461240005345, 203, 192975,                                             206900, 0.0, 9794.650390625
2194, -2664.862597167492, 2, 1.7019514829999025, 83, 193058,                                             206983, 0.0, 10153.5380859375
2195, -5350.713421821594, 2, 6.324529122999593, 392, 193450,                                             207375, 0.0, 8718.6640625
2196, -5308.321238279343, 4, 10.70527768699958, 647, 194097,                                             208022, 0.0, 10404.708984375
2197, -3165.292309165001, 2, 2.903379743000187, 164, 194261,                                             208186, 0.0, 11175.4970703125
2198, -4399.098616719246, 2, 5.306665092999538, 314, 194575,                                             208500, 0.0, 9564.212890625
2199, -3941.469996213913, 2, 3.7249204740001005, 223, 194798,                                             208723, 0.0, 14305.5205078125
2200, -4389.111566543579, 2, 4.1024393850002525, 238, 195036,                                             208961, 0.0, 12376.1806640625
2201, -2692.6470559835434, 2, 1.4981165469998814, 74, 195110,                                             209035, 0.0, 7591.1142578125
2202, -2826.335170030594, 2, 1.5229502339998362, 90, 195200,                                             209125, 0.0, 8881.4404296875
2203, -3945.5605475902557, 2, 3.901967126999807, 230, 195430,                                             209355, 0.0, 8015.7919921875
2204, -4892.826943635941, 2, 5.725294767999912, 348, 195778,                                             209703, 0.0, 9402.541015625
2205, -4246.426024734974, 2, 5.102741037999294, 305, 196083,                                             210008, 0.0, 9130.1298828125
2206, -3356.934980094433, 2, 2.5213817309995648, 155, 196238,                                             210163, 0.0, 10824.3955078125
2207, -3633.1561185121536, 2, 4.102159250000113, 240, 196478,                                             210403, 0.0, 8026.453125
2208, -4653.80604660511, 2, 4.924782458999289, 307, 196785,                                             210710, 0.0, 8997.6005859375
2209, -3907.647999584675, 2, 4.101155831000142, 244, 197029,                                             210954, 0.0, 7888.1513671875
2210, -5282.378365755081, 2, 5.125786352999967, 310, 197339,                                             211264, 0.0, 9539.830078125
2211, -5619.52603584528, 2, 6.870330785999613, 406, 197745,                                             211670, 0.0, 11462.212890625
2212, -5654.485646605492, 2, 6.926316058999873, 432, 198177,                                             212102, 0.0, 10745.1953125
2213, -4047.3502894043922, 2, 4.501290390000577, 263, 198440,                                             212365, 0.0, 10445.2431640625
2214, -6559.756495118141, 2, 9.72993396899983, 595, 199035,                                             212960, 0.0, 8983.453125
2215, -5204.594621539116, 2, 6.903238756000064, 418, 199453,                                             213378, 0.0, 10813.310546875
2216, -3443.445193529129, 2, 3.504538801000308, 201, 199654,                                             213579, 0.0, 13199.576171875
2217, -3810.7334394454956, 2, 4.1032665929997165, 235, 199889,                                             213814, 0.0, 8440.2294921875
2218, -3428.813458442688, 2, 3.7227087199999005, 220, 200109,                                             214034, 0.0, 11731.6083984375
2219, -3796.2201723456383, 2, 3.5223182460003954, 207, 200316,                                             214241, 0.0, 9566.4296875
2220, -4615.251581430435, 2, 6.502654275000168, 390, 200706,                                             214631, 0.0, 11088.2822265625
2221, -3920.3393355607986, 2, 4.506339331999698, 271, 200977,                                             214902, 0.0, 7763.97607421875
2222, -3427.7165437340736, 2, 3.301790326000628, 192, 201169,                                             215094, 0.0, 8815.3701171875
2223, -3629.3844472169876, 2, 4.124770216999423, 249, 201418,                                             215343, 0.0, 7190.58447265625
2224, -2537.903462231159, 2, 1.3212305299994114, 76, 201494,                                             215419, 0.0, 11423.2490234375
2225, -2894.8123487234116, 2, 2.100826724000399, 108, 201602,                                             215527, 0.0, 10569.126953125
2226, -4979.38062775135, 2, 5.7256381810002495, 354, 201956,                                             215881, 0.0, 11808.4111328125
2227, -5339.737067401409, 2, 7.50390340300055, 452, 202408,                                             216333, 0.0, 8212.765625
2228, -3802.5154695510864, 2, 3.905552182000065, 224, 202632,                                             216557, 0.0, 9646.4990234375
2229, -6158.59277844429, 2, 7.725313985999492, 471, 203103,                                             217028, 0.0, 8861.4814453125
2230, -5013.497643589973, 4, 10.506054340999981, 640, 203743,                                             217668, 0.0, 9959.216796875
2231, -6416.043228507042, 2, 9.071302284999547, 561, 204304,                                             218229, 0.0, 8825.662109375
2232, -6897.324474751949, 2, 9.904852749999918, 606, 204910,                                             218835, 0.0, 9714.888671875
2233, -6345.46964597702, 4, 10.507042954000099, 632, 205542,                                             219467, 0.0, 8885.783203125
2234, -4250.273750901222, 2, 4.904870391000259, 291, 205833,                                             219758, 0.0, 8665.166015625
2235, -3868.195491194725, 2, 3.7039010620001136, 208, 206041,                                             219966, 0.0, 10451.77734375
2236, -3210.544550538063, 2, 2.523401348999869, 152, 206193,                                             220118, 0.0, 6853.2861328125
2237, -4071.264304816723, 2, 4.702398209999956, 270, 206463,                                             220388, 0.0, 8238.1748046875
2238, -4779.147387504578, 4, 10.126258512999812, 620, 207083,                                             221008, 0.0, 8611.150390625
2239, -4348.35695785284, 4, 10.505095133000395, 633, 207716,                                             221641, 0.0, 8890.26171875
2240, -3754.077907562256, 4, 10.127014063999923, 624, 208340,                                             222265, 0.0, 10275.287109375
2241, -4185.188890218735, 4, 10.823361426000702, 663, 209003,                                             222928, 0.0, 9355.1708984375
2242, -3790.058472931385, 4, 10.70653421300085, 644, 209647,                                             223572, 0.0, 9300.361328125
2243, -4214.166835308075, 4, 10.128081177999775, 621, 210268,                                             224193, 0.0, 9602.8603515625
2244, -4841.153621792793, 4, 10.303737977999845, 627, 210895,                                             224820, 0.0, 9484.4052734375
2245, -5216.4931037425995, 4, 10.324191529000018, 633, 211528,                                             225453, 0.0, 8893.2314453125
2246, -4852.587892770767, 4, 10.904233467999802, 657, 212185,                                             226110, 0.0, 10017.884765625
2247, -5490.4385858774185, 2, 7.925601721999556, 492, 212677,                                             226602, 0.0, 9637.701171875
2248, -5399.146638631821, 4, 10.705508235000707, 654, 213331,                                             227256, 0.0, 10049.3642578125
2249, -4120.138261675835, 4, 10.707370359999913, 650, 213981,                                             227906, 0.0, 8726.0859375
2250, -5008.456035375595, 4, 10.708122696999453, 652, 214633,                                             228558, 0.0, 8510.2734375
2251, -4892.09580218792, 4, 10.420639574000234, 639, 215272,                                             229197, 0.0, 8425.30078125
2252, -4087.876985371113, 4, 10.50428566499977, 634, 215906,                                             229831, 0.0, 8924.4296875
2253, -5437.770521700382, 2, 6.322745778999888, 394, 216300,                                             230225, 0.0, 7961.369140625
2254, -6266.989619612694, 2, 9.30575619299998, 557, 216857,                                             230782, 0.0, 7924.58056640625
2255, -4747.095652580261, 2, 5.12413871300032, 318, 217175,                                             231100, 0.0, 9436.8681640625
2256, -4903.515185713768, 4, 10.505165603000023, 636, 217811,                                             231736, 0.0, 9058.1982421875
2257, -3975.4029150009155, 2, 4.124028496999927, 253, 218064,                                             231989, 0.0, 7051.6708984375
2258, -4486.206568062305, 4, 10.706987835999826, 645, 218709,                                             232634, 0.0, 8635.7822265625
2259, -4489.31088912487, 4, 10.127752362999672, 621, 219330,                                             233255, 0.0, 8530.330078125
2260, -4168.619839191437, 4, 10.504885607000688, 634, 219964,                                             233889, 0.0, 9329.61328125
2261, -4747.49610722065, 4, 10.581811650001328, 646, 220610,                                             234535, 0.0, 9095.4755859375
2262, -3770.241458773613, 2, 4.304872455000805, 249, 220859,                                             234784, 0.0, 9375.8017578125
2263, -2822.126100420952, 2, 1.7225274680004077, 103, 220962,                                             234887, 0.0, 5215.14794921875
2264, -4696.179574131966, 4, 10.905447668999841, 659, 221621,                                             235546, 0.0, 8165.63671875
2265, -3824.315219283104, 2, 4.304553906000365, 245, 221866,                                             235791, 0.0, 7562.89111328125
2266, -5230.897980690002, 2, 5.905314731000544, 353, 222219,                                             236144, 0.0, 7974.005859375
2267, -4492.6571444272995, 4, 10.526650091000192, 644, 222863,                                             236788, 0.0, 8429.328125
2268, -5972.786917746067, 2, 8.50344370899984, 516, 223379,                                             237304, 0.0, 8849.5234375
2269, -5025.564797759056, 4, 9.92578520799907, 617, 223996,                                             237921, 0.0, 7774.267578125
2270, -5049.680702805519, 4, 10.305462025000452, 623, 224619,                                             238544, 0.0, 8753.4580078125
