episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
5301, -9.577557250857353, 1, 8.75686749200031, 472, 794261,                                             1000000, 0.0, 9977.330078125
5302, -1049.1498001813889, 1, 12.135881031000281, 624, 794885,                                             1000000, 0.0, 9004.7607421875
5303, -799.2115398645401, 1, 10.337909790000595, 525, 795410,                                             1000000, 0.0, 8714.9228515625
5304, -1081.4877985715866, 1, 10.344387266000012, 544, 795954,                                             1000000, 0.0, 10133.5107421875
5305, 275.1162905097008, 1, 7.9207824340001025, 408, 796362,                                             1000000, 0.0, 9256.412109375
5306, -4954.722382187843, 2, 8.13988597200023, 421, 796783,                                             1000000, 0.0, 9247.0947265625
5307, -36.506832242012024, 1, 7.521442522000143, 384, 797167,                                             1000000, 0.0, 8668.734375
5308, 265.6543482542038, 1, 6.723812771999292, 339, 797506,                                             1000000, 0.0, 8503.5546875
5309, -5108.829093694687, 2, 7.722163491999709, 387, 797893,                                             1000000, 0.0, 10113.279296875
5310, -330.018962264061, 1, 7.321234121999623, 367, 798260,                                             1000000, 0.0, 9416.080078125
5311, -367.0375769138336, 1, 8.840279050999925, 428, 798688,                                             1000000, 0.0, 10048.767578125
5312, 431.89249777793884, 1, 6.7461886149994825, 338, 799026,                                             1000000, 0.0, 13256.1025390625
5313, 625.9496433734894, 1, 7.923035879000054, 390, 799416,                                             1000000, 0.0, 10942.8896484375
5314, -380.65486562252045, 1, 7.725404640000306, 377, 799793,                                             1000000, 0.0, 6751.71875
5315, -92.17111384868622, 1, 8.127300760999788, 406, 800199,                                             1000000, 0.0, 8383.4052734375
5316, 1144.5124205350876, 1, 6.319414918999428, 319, 800518,                                             1000000, 0.0, 8798.0263671875
5317, 1132.0335121154785, 1, 6.5221464240003115, 323, 800841,                                             1000000, 0.0, 7372.56640625
5318, 861.6911227703094, 1, 6.549772203999964, 330, 801171,                                             1000000, 0.0, 10203.91015625
5319, 812.0457050800323, 1, 8.328748015000201, 420, 801591,                                             1000000, 0.0, 7514.98095703125
5320, 667.2479245662689, 1, 7.35049804099981, 379, 801970,                                             1000000, 0.0, 10561.00390625
5321, 15.869653046131134, 1, 7.59125413899983, 383, 802353,                                             1000000, 0.0, 9885.1484375
5322, 480.1557900905609, 1, 8.131000768999911, 406, 802759,                                             1000000, 0.0, 10235.9111328125
5323, 822.0532525777817, 1, 7.524305408000146, 373, 803132,                                             1000000, 0.0, 13095.45703125
5324, 254.69894897937775, 1, 8.323640974000227, 422, 803554,                                             1000000, 0.0, 9048.0322265625
5325, -254.50779885053635, 1, 8.349564220000502, 434, 803988,                                             1000000, 0.0, 8778.6474609375
5326, 135.047682762146, 1, 9.328317417000108, 462, 804450,                                             1000000, 0.0, 8859.87109375
5327, 339.3039997816086, 1, 7.747154198999851, 389, 804839,                                             1000000, 0.0, 7971.4658203125
5328, -444.28668797016144, 1, 7.720602541000517, 385, 805224,                                             1000000, 0.0, 10443.099609375
5329, 504.40346693992615, 1, 7.749880198999563, 383, 805607,                                             1000000, 0.0, 11073.125
5330, 499.5548366308212, 1, 9.122993804000544, 461, 806068,                                             1000000, 0.0, 9203.7822265625
5331, 320.81295239925385, 1, 7.595300013999804, 382, 806450,                                             1000000, 0.0, 12453.8505859375
5332, 682.067320227623, 1, 7.526221689000522, 375, 806825,                                             1000000, 0.0, 9254.0302734375
5333, -452.84684908390045, 1, 7.947171083000285, 407, 807232,                                             1000000, 0.0, 8383.56640625
5334, 158.15939235687256, 1, 8.324009097000271, 418, 807650,                                             1000000, 0.0, 11253.046875
5335, -5784.738759875298, 2, 8.933757437000168, 452, 808102,                                             1000000, 0.0, 8375.748046875
5336, -376.6078895330429, 1, 7.752378442999543, 402, 808504,                                             1000000, 0.0, 10024.26953125
5337, 939.5361483693123, 1, 7.545227347999571, 388, 808892,                                             1000000, 0.0, 8005.7392578125
5338, -589.1603541374207, 1, 8.92172849599956, 445, 809337,                                             1000000, 0.0, 9024.142578125
5339, -5482.288811445236, 2, 7.320316712999556, 371, 809708,                                             1000000, 0.0, 10555.5859375
5340, 296.34764635562897, 1, 6.744292374999532, 344, 810052,                                             1000000, 0.0, 10282.248046875
5341, -63.38915657997131, 1, 7.3065958520001, 365, 810417,                                             1000000, 0.0, 9262.810546875
5342, -4664.310355305672, 2, 6.74297969700001, 341, 810758,                                             1000000, 0.0, 9052.01171875
5343, -37.93896573781967, 1, 8.925167650999356, 448, 811206,                                             1000000, 0.0, 8654.400390625
5344, 175.99557268619537, 1, 8.14747124599944, 409, 811615,                                             1000000, 0.0, 8747.7734375
5345, 1085.476256787777, 1, 7.718937928999367, 383, 811998,                                             1000000, 0.0, 10635.7666015625
5346, -2632.9947208166122, 1, 16.57359046700003, 855, 812853,                                             1000000, 0.0, 8279.154296875
5347, -1018.7130032777786, 1, 7.722382253000433, 394, 813247,                                             1000000, 0.0, 9548.158203125
5348, 774.5337594747543, 1, 6.943706803999703, 353, 813600,                                             1000000, 0.0, 10596.9677734375
5349, 1048.9800946712494, 1, 7.518895831999544, 375, 813975,                                             1000000, 0.0, 7704.85400390625
5350, 75.20396196842194, 1, 7.323609969000245, 369, 814344,                                             1000000, 0.0, 10356.3349609375
5351, 427.27244079113007, 1, 7.080530172000181, 361, 814705,                                             1000000, 0.0, 8330.4296875
5352, 839.7456551492214, 1, 7.743509289999565, 398, 815103,                                             1000000, 0.0, 8947.8662109375
