episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
8001, 440.8555093705654, 1, 7.960523529000056, 391, 1128567,                                             1000000, 0.0, 6802.1201171875
8002, 472.9416933655739, 1, 6.144911436997063, 307, 1128874,                                             1000000, 0.0, 6603.23486328125
8003, -3530.2261235117912, 2, 3.299870220998855, 147, 1129021,                                             1000000, 0.0, 4780.3974609375
8004, 1785.29477840662, 1, 2.519729138999537, 120, 1129141,                                             1000000, 0.0, 9612.517578125
8005, 1157.1835868954659, 1, 3.299940480999794, 149, 1129290,                                             1000000, 0.0, 5194.06005859375
8006, -2836.520462989807, 2, 2.5030141549978, 114, 1129404,                                             1000000, 0.0, 10373.205078125
8007, -3359.8230950832367, 2, 3.1045347699982813, 135, 1129539,                                             1000000, 0.0, 8887.1689453125
8008, 791.8732815980911, 1, 3.127610186998936, 150, 1129689,                                             1000000, 0.0, 5178.05517578125
8009, 1453.1301580667496, 1, 2.700189870000031, 119, 1129808,                                             1000000, 0.0, 7141.5087890625
8010, -2785.4454683065414, 2, 2.133628552001028, 93, 1129901,                                             1000000, 0.0, 13226.5927734375
8011, 1404.3488360643387, 1, 2.488023706999229, 108, 1130009,                                             1000000, 0.0, 5809.35400390625
8012, 1703.8862352371216, 1, 2.127189687998907, 103, 1130112,                                             1000000, 0.0, 10576.5712890625
8013, -2683.7546024918556, 2, 2.300772736001818, 104, 1130216,                                             1000000, 0.0, 5795.71875
8014, -2789.7589789628983, 2, 2.1039680909998424, 90, 1130306,                                             1000000, 0.0, 9196.1455078125
8015, -2747.1063042879105, 2, 2.1285645950010803, 97, 1130403,                                             1000000, 0.0, 7950.80810546875
8016, -2696.67948448658, 2, 1.9025844010029687, 84, 1130487,                                             1000000, 0.0, 10459.9189453125
8017, -2676.35249876976, 2, 1.930025776000548, 89, 1130576,                                             1000000, 0.0, 1591.763916015625
8018, -2590.422740161419, 2, 2.1019717999988643, 96, 1130672,                                             1000000, 0.0, 8882.337890625
8019, -2773.7004784345627, 2, 2.1047045739978785, 93, 1130765,                                             1000000, 0.0, 10589.8291015625
8020, -2674.135959148407, 2, 2.3058855140006926, 95, 1130860,                                             1000000, 0.0, 4450.76416015625
8021, 1384.0065186023712, 1, 2.4997975869991933, 122, 1130982,                                             1000000, 0.0, 10236.5537109375
8022, 1681.9498187303543, 1, 2.302268471001298, 100, 1131082,                                             1000000, 0.0, 9612.8720703125
8023, -2655.9822380542755, 2, 2.104466623000917, 86, 1131168,                                             1000000, 0.0, 5044.39501953125
8024, -2767.203502058983, 2, 2.1231220250010665, 96, 1131264,                                             1000000, 0.0, 5398.11474609375
8025, -2510.17591881752, 2, 2.1018249230000947, 92, 1131356,                                             1000000, 0.0, 8674.771484375
8026, -2528.176987051964, 2, 1.9045846730004996, 78, 1131434,                                             1000000, 0.0, 7612.59521484375
8027, 1413.4044634103775, 1, 2.329155928997352, 111, 1131545,                                             1000000, 0.0, 9378.255859375
