episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
15701, -3827.4139726161957, 2, 2.152333396999893, 106, 3164178,                                             1000000, 0.0, 8817.5126953125
15702, -21300.4692851305, 2, 19.551359607999984, 1120, 3165298,                                             1000000, 0.0, 6226.083984375
15703, -3900.119054079056, 2, 2.1200570199998765, 116, 3165414,                                             1000000, 0.0, 6197.7666015625
15704, -3256.818612098694, 2, 1.4989102740000817, 65, 3165479,                                             1000000, 0.0, 6798.154296875
15705, -4868.221365451813, 2, 4.102935343000354, 228, 3165707,                                             1000000, 0.0, 8116.55615234375
15706, -7497.176108956337, 2, 8.706495540000105, 486, 3166193,                                             1000000, 0.0, 7171.42626953125
15707, -3494.4795794487, 1, 8.525314192000224, 484, 3166677,                                             1000000, 0.0, 6130.1484375
15708, -6149.922698736191, 2, 7.902777497998613, 441, 3167118,                                             1000000, 0.0, 6188.59228515625
15709, -5719.059075593948, 2, 4.320759887999884, 243, 3167361,                                             1000000, 0.0, 3279.83349609375
15710, -1877.8927153348923, 1, 7.902984872000161, 439, 3167800,                                             1000000, 0.0, 6778.525390625
15711, -2546.152485847473, 1, 7.7630540629997995, 442, 3168242,                                             1000000, 0.0, 5442.48876953125
15712, -1294.8615073859692, 1, 6.90145526500055, 379, 3168621,                                             1000000, 0.0, 5757.7099609375
15713, -1639.7782723903656, 1, 7.524377252000704, 432, 3169053,                                             1000000, 0.0, 5799.9775390625
15714, -453.95076912641525, 1, 7.702480021998781, 426, 3169479,                                             1000000, 0.0, 4900.32275390625
15715, -6073.865919828415, 2, 6.922321740999905, 386, 3169865,                                             1000000, 0.0, 4482.708984375
15716, -6736.335340619087, 2, 7.903045600000041, 431, 3170296,                                             1000000, 0.0, 4397.32470703125
15717, -1348.9054123163223, 1, 6.5218857939999, 368, 3170664,                                             1000000, 0.0, 6292.44140625
15718, -1194.6486170887947, 1, 7.101553719001458, 392, 3171056,                                             1000000, 0.0, 5741.06298828125
15719, -965.3737144470215, 1, 7.118801671000256, 396, 3171452,                                             1000000, 0.0, 7732.7890625
15720, -984.3836406469345, 1, 6.5034942499987665, 356, 3171808,                                             1000000, 0.0, 3596.222900390625
15721, -2266.7037773132324, 1, 8.465177168000082, 479, 3172287,                                             1000000, 0.0, 4119.74951171875
15722, -2764.2902579307556, 2, 1.0978501350000442, 41, 3172328,                                             1000000, 0.0, 5503.09423828125
15723, -348.1884231865406, 1, 6.304682318999767, 350, 3172678,                                             1000000, 0.0, 4736.884765625
15724, 421.04990100860596, 1, 6.120905211000718, 340, 3173018,                                             1000000, 0.0, 6136.7314453125
15725, -1606.3005160093307, 1, 7.503092947999903, 416, 3173434,                                             1000000, 0.0, 6399.1982421875
15726, -322.88124644756317, 1, 6.503090232999966, 358, 3173792,                                             1000000, 0.0, 4652.529296875
15727, -216.59039497375488, 1, 6.504703786999016, 363, 3174155,                                             1000000, 0.0, 4407.0537109375
15728, -1196.4456006288528, 1, 6.722232074000203, 375, 3174530,                                             1000000, 0.0, 5281.76708984375
