episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
14401, 2495.1245689839125, 1, 1.8763825149999889, 52, 1364968,                                             1000000, 0.0, 3736.06396484375
14402, -4003.2624549269676, 1, 9.934573754000041, 602, 1365570,                                             1000000, 0.0, 3321.31591796875
14403, -1239.1730140447617, 1, 4.700260302999993, 259, 1365829,                                             1000000, 0.0, 3495.645263671875
14404, -3309.1610560417175, 2, 1.1127564959999745, 59, 1365888,                                             1000000, 0.0, 4731.337890625
14405, -5288.5626900196075, 2, 3.3017294439999887, 184, 1366072,                                             1000000, 0.0, 3493.37646484375
14406, -3277.0439484119415, 2, 1.3012010139999575, 63, 1366135,                                             1000000, 0.0, 3324.26513671875
14407, -3750.7561769485474, 2, 1.9139435540000136, 105, 1366240,                                             1000000, 0.0, 2752.364013671875
14408, -1429.2413952946663, 1, 4.701567117999957, 260, 1366500,                                             1000000, 0.0, 3370.20751953125
14409, -4330.561567544937, 2, 3.1149006460000237, 181, 1366681,                                             1000000, 0.0, 4211.126953125
14410, -4159.207615852356, 2, 2.7013398870000174, 145, 1366826,                                             1000000, 0.0, 2769.120849609375
14411, -2579.994897842407, 2, 1.2379019589999984, 59, 1366885,                                             1000000, 0.0, 3324.199951171875
14412, -2907.2989642620087, 2, 1.5139452420000339, 84, 1366969,                                             1000000, 0.0, 3102.79833984375
14413, -4159.0456166267395, 2, 2.500625127000035, 127, 1367096,                                             1000000, 0.0, 2685.0849609375
14414, -2523.704437494278, 2, 1.114521207999985, 58, 1367154,                                             1000000, 0.0, 3887.436767578125
14415, -3820.277009487152, 2, 2.101269412000022, 105, 1367259,                                             1000000, 0.0, 4237.81298828125
14416, -2841.77924656868, 2, 1.314207758000009, 76, 1367335,                                             1000000, 0.0, 4286.529296875
14417, -3251.6253249645233, 2, 1.30141491400002, 62, 1367397,                                             1000000, 0.0, 4412.9208984375
14418, -2552.806061267853, 2, 1.3146663680000188, 69, 1367466,                                             1000000, 0.0, 3828.403076171875
14419, -4171.11287355423, 2, 3.7008771059999503, 207, 1367673,                                             1000000, 0.0, 2857.052734375
14420, -2520.424512386322, 2, 1.114321313000005, 57, 1367730,                                             1000000, 0.0, 3304.021728515625
14421, -3275.4405131340027, 2, 1.3765411790000144, 65, 1367795,                                             1000000, 0.0, 2977.56591796875
14422, -2450.663377046585, 2, 1.3011074780000058, 56, 1367851,                                             1000000, 0.0, 2793.579345703125
14423, -2738.4910187721252, 2, 1.5021100069999989, 68, 1367919,                                             1000000, 0.0, 2347.15576171875
14424, -3424.0393748283386, 2, 1.902020384000025, 99, 1368018,                                             1000000, 0.0, 2960.01708984375
14425, -2856.8877992630005, 2, 1.1153604939999582, 58, 1368076,                                             1000000, 0.0, 3236.968994140625
14426, -2872.4728894233704, 2, 1.2990805630000182, 62, 1368138,                                             1000000, 0.0, 3343.08642578125
14427, -2925.743255138397, 2, 1.1153960100000404, 66, 1368204,                                             1000000, 0.0, 3885.876220703125
14428, -3121.6920142173767, 2, 1.5001975079999852, 68, 1368272,                                             1000000, 0.0, 3731.875732421875
14429, -3203.6522376537323, 2, 1.112275813999986, 64, 1368336,                                             1000000, 0.0, 3075.955322265625
14430, -2421.9824109077454, 2, 1.0997013809999885, 53, 1368389,                                             1000000, 0.0, 3205.55712890625
14431, -5598.3622715473175, 2, 3.9047728360000065, 226, 1368615,                                             1000000, 0.0, 3459.932861328125
14432, -2645.3195447921753, 2, 1.299746701999993, 62, 1368677,                                             1000000, 0.0, 3703.3037109375
14433, -2632.847090244293, 2, 1.302222850000021, 61, 1368738,                                             1000000, 0.0, 3370.134521484375
14434, -3116.192817211151, 2, 1.3151783829999886, 73, 1368811,                                             1000000, 0.0, 4181.67236328125
14435, -2447.7104725837708, 2, 1.298906263000049, 54, 1368865,                                             1000000, 0.0, 3199.1357421875
14436, -363.96654403209686, 1, 4.7145664899999815, 271, 1369136,                                             1000000, 0.0, 3357.53955078125
14437, -4490.563942432404, 2, 2.3006986579999875, 121, 1369257,                                             1000000, 0.0, 3060.686767578125
14438, -2594.891080379486, 2, 1.1157542959999773, 63, 1369320,                                             1000000, 0.0, 3566.508544921875
14439, -2776.827569961548, 2, 1.3012254970000185, 63, 1369383,                                             1000000, 0.0, 3071.652099609375
14440, -3144.086882829666, 2, 1.3027017289999776, 61, 1369444,                                             1000000, 0.0, 4970.81005859375
14441, -3966.292229652405, 2, 2.231762798000034, 127, 1369571,                                             1000000, 0.0, 3229.06982421875
14442, -4153.345715761185, 2, 2.500598588999992, 129, 1369700,                                             1000000, 0.0, 3654.265625
14443, -3353.7013335227966, 2, 1.5153185240000084, 82, 1369782,                                             1000000, 0.0, 3578.8037109375
14444, -4171.075403928757, 2, 2.5007604520000086, 128, 1369910,                                             1000000, 0.0, 3977.2646484375
14445, -6157.1462569236755, 2, 4.116362737999964, 245, 1370155,                                             1000000, 0.0, 3336.773681640625
14446, -3695.8009836673737, 2, 2.101067572999966, 103, 1370258,                                             1000000, 0.0, 3309.307861328125
14447, -3421.364441394806, 2, 1.5147715859999948, 88, 1370346,                                             1000000, 0.0, 4143.70166015625
14448, -3238.2337996959686, 2, 1.5003585979999912, 67, 1370413,                                             1000000, 0.0, 3809.455078125
14449, -2755.471524477005, 2, 1.1149211410000248, 66, 1370479,                                             1000000, 0.0, 4030.25244140625
14450, -3824.651360273361, 2, 2.3010063160000414, 119, 1370598,                                             1000000, 0.0, 4440.5283203125
14451, -2926.13827252388, 2, 1.1506964860000153, 61, 1370659,                                             1000000, 0.0, 3508.117431640625
14452, -2926.2526178359985, 2, 1.2996963360000109, 61, 1370720,                                             1000000, 0.0, 2537.95751953125
14453, -6503.625816047192, 2, 4.116921246000004, 236, 1370956,                                             1000000, 0.0, 4249.19873046875
14454, -4308.346551179886, 2, 2.10152255700001, 109, 1371065,                                             1000000, 0.0, 2881.40478515625
14455, -3203.1664131879807, 2, 2.3024232079999933, 123, 1371188,                                             1000000, 0.0, 3743.93505859375
14456, -2789.7886004447937, 2, 1.5028394100000355, 72, 1371260,                                             1000000, 0.0, 2861.9794921875
14457, -2700.4297778606415, 2, 0.9029442960000438, 34, 1371294,                                             1000000, 0.0, 5861.53076171875
14458, -2402.2440960407257, 2, 1.1160166089999848, 54, 1371348,                                             1000000, 0.0, 5236.66259765625
14459, -2928.4987201690674, 2, 1.10065621800004, 53, 1371401,                                             1000000, 0.0, 3249.304443359375
14460, -6346.576727211475, 2, 4.903737322999973, 271, 1371672,                                             1000000, 0.0, 3912.389404296875
14461, -5509.67881321907, 2, 4.285488783000005, 254, 1371926,                                             1000000, 0.0, 3625.889404296875
14462, -2426.573250770569, 2, 1.300997902000006, 56, 1371982,                                             1000000, 0.0, 3524.591552734375
14463, -2443.1839146614075, 2, 1.1154233059999683, 58, 1372040,                                             1000000, 0.0, 3645.40185546875
14464, -3411.059945344925, 2, 1.9009716859999912, 91, 1372131,                                             1000000, 0.0, 3306.4951171875
14465, -5715.516335129738, 2, 4.102592780000009, 232, 1372363,                                             1000000, 0.0, 3821.22607421875
14466, -4317.780439853668, 2, 2.501317445999973, 135, 1372498,                                             1000000, 0.0, 3546.57373046875
14467, -2626.974429130554, 2, 1.115155484000013, 63, 1372561,                                             1000000, 0.0, 3121.699462890625
14468, -2417.3327922821045, 2, 1.100809345000016, 53, 1372614,                                             1000000, 0.0, 2577.91162109375
14469, -2674.7239367961884, 2, 1.1159925130000374, 59, 1372673,                                             1000000, 0.0, 3113.149169921875
14470, -3030.7601680755615, 2, 1.3002952039999514, 64, 1372737,                                             1000000, 0.0, 4324.09521484375
14471, -3909.4766132831573, 2, 2.607024367000008, 145, 1372882,                                             1000000, 0.0, 2897.783935546875
14472, -2724.2115535736084, 2, 1.3000643220000256, 55, 1372937,                                             1000000, 0.0, 3659.223388671875
14473, -2577.938215970993, 2, 0.514929268000003, 30, 1372967,                                             1000000, 0.0, 2574.6484375
14474, -2501.980080127716, 2, 1.3005036460000383, 56, 1373023,                                             1000000, 0.0, 3748.377197265625
14475, -2932.1776893138885, 2, 1.1150680499999908, 61, 1373084,                                             1000000, 0.0, 3986.185791015625
14476, -2902.249927520752, 2, 1.3019764880000366, 58, 1373142,                                             1000000, 0.0, 3924.06494140625
14477, -3190.197241306305, 2, 1.1160657099999867, 60, 1373202,                                             1000000, 0.0, 2930.010986328125
14478, -2806.702560901642, 2, 1.3009940649999976, 56, 1373258,                                             1000000, 0.0, 3478.06982421875
14479, -2508.2752327919006, 2, 1.3012981759999889, 55, 1373313,                                             1000000, 0.0, 4031.01513671875
14480, -4103.044686079025, 2, 2.317130542999962, 130, 1373443,                                             1000000, 0.0, 2849.142333984375
