episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
10701, 2495.6071466207504, 1, 1.7984275119999893, 48, 1284394,                                             1000000, 0.0, 31451.3671875
10702, -7629.829474925995, 2, 12.344858082999963, 760, 1285154,                                             1000000, 0.0, 36116.48828125
10703, -2816.918786942959, 2, 1.2987664319999794, 61, 1285215,                                             1000000, 0.0, 40104.046875
10704, -2744.153318285942, 2, 1.5119787169999768, 91, 1285306,                                             1000000, 0.0, 34904.9765625
10705, -2489.57921731472, 2, 0.6983741250000435, 30, 1285336,                                             1000000, 0.0, 26054.466796875
10706, -3287.489685535431, 2, 2.111975785000027, 131, 1285467,                                             1000000, 0.0, 34594.8515625
10707, -3675.754816889763, 2, 1.9004521759999875, 103, 1285570,                                             1000000, 0.0, 36010.09765625
10708, -3243.889185190201, 2, 1.899585118999994, 93, 1285663,                                             1000000, 0.0, 36143.0625
10709, -2597.1819343566895, 2, 0.7004066650000027, 30, 1285693,                                             1000000, 0.0, 33004.0234375
10710, -3132.083329439163, 2, 1.3025232439999854, 64, 1285757,                                             1000000, 0.0, 26398.1015625
10711, -2562.679336309433, 2, 0.8569621519999941, 30, 1285787,                                             1000000, 0.0, 17730.9609375
10712, -3192.9776760339737, 2, 1.3023067080000033, 63, 1285850,                                             1000000, 0.0, 40808.94921875
10713, -2930.6816112995148, 2, 1.313500289999979, 73, 1285923,                                             1000000, 0.0, 31511.55078125
10714, -3354.416072487831, 2, 1.700438742000017, 81, 1286004,                                             1000000, 0.0, 34017.421875
10715, -3310.196571111679, 2, 2.3021533959999942, 128, 1286132,                                             1000000, 0.0, 28173.109375
10716, -6168.018148303032, 4, 15.520058379999966, 957, 1287089,                                             1000000, 0.0, 36232.9453125
10717, -5188.682968020439, 4, 16.107209761000036, 983, 1288072,                                             1000000, 0.0, 33785.8984375
10718, -4990.635760009289, 4, 15.919756188999997, 979, 1289051,                                             1000000, 0.0, 35198.046875
10719, -6449.964253783226, 4, 15.905588249999994, 971, 1290022,                                             1000000, 0.0, 34782.08203125
10720, -2552.8386319875717, 2, 0.7018707090000476, 31, 1290053,                                             1000000, 0.0, 35421.5078125
10721, -5558.32254242897, 4, 15.829966065999997, 971, 1291024,                                             1000000, 0.0, 33574.55859375
10722, -3865.456634759903, 2, 3.3146187780000105, 197, 1291221,                                             1000000, 0.0, 32413.560546875
10723, -2588.8129431009293, 2, 0.700187408999966, 30, 1291251,                                             1000000, 0.0, 47014.90234375
10724, -6151.862051844597, 4, 16.107024668999998, 978, 1292229,                                             1000000, 0.0, 34794.0390625
10725, -6293.074730873108, 4, 15.719802718999972, 964, 1293193,                                             1000000, 0.0, 36412.76171875
10726, -6153.927664041519, 2, 12.10446945000001, 740, 1293933,                                             1000000, 0.0, 31862.484375
10727, -2506.621176958084, 2, 0.51312912100002, 31, 1293964,                                             1000000, 0.0, 22957.37890625
10728, -4080.7852408885956, 2, 5.3022116520000395, 307, 1294271,                                             1000000, 0.0, 34050.62109375
10729, -2565.303345799446, 2, 0.7019444400000339, 30, 1294301,                                             1000000, 0.0, 19796.802734375
10730, -3085.2101229429245, 2, 2.9142745079999486, 174, 1294475,                                             1000000, 0.0, 29680.306640625
10731, -4518.452657461166, 2, 5.555944548999946, 333, 1294808,                                             1000000, 0.0, 34856.95703125
10732, -6854.473488152027, 4, 15.721228873999962, 974, 1295782,                                             1000000, 0.0, 33775.8515625
