episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
12839, -3553.8798217773438, 2, 2.9040741069984506, 147, 1187736,                                             1000000, 0.0, 3317.15869140625
12840, -2662.0508971214294, 2, 1.7197384190003504, 87, 1187823,                                             1000000, 0.0, 2894.946044921875
12841, -3299.4526715278625, 2, 1.774977780001791, 85, 1187908,                                             1000000, 0.0, 4210.46826171875
12842, -2632.572380542755, 2, 1.5197726100013824, 84, 1187992,                                             1000000, 0.0, 3497.42333984375
12843, -2872.1854565143585, 2, 1.7010521049996896, 78, 1188070,                                             1000000, 0.0, 3597.334228515625
12844, -3056.9733533859253, 2, 2.3194503039994743, 121, 1188191,                                             1000000, 0.0, 3609.724609375
12845, -5290.793210744858, 2, 3.9011602600003243, 199, 1188390,                                             1000000, 0.0, 2967.780029296875
12846, -4423.24964928627, 2, 2.5037051899998914, 124, 1188514,                                             1000000, 0.0, 4314.4853515625
12847, -4514.1277549266815, 2, 3.503821287999017, 176, 1188690,                                             1000000, 0.0, 4249.4765625
12848, -5284.185401380062, 2, 5.1253704270020535, 282, 1188972,                                             1000000, 0.0, 3823.1357421875
12849, -3762.6092944145203, 2, 3.10274698899957, 154, 1189126,                                             1000000, 0.0, 3771.998291015625
12850, -2641.3821182250977, 2, 1.703472065000824, 82, 1189208,                                             1000000, 0.0, 2975.767333984375
12851, -3645.186205267906, 2, 2.8961082229980093, 141, 1189349,                                             1000000, 0.0, 4084.3271484375
12852, -3100.9193499088287, 2, 2.3029648199990334, 108, 1189457,                                             1000000, 0.0, 3936.452880859375
12853, -4168.150110006332, 2, 3.319014906999655, 174, 1189631,                                             1000000, 0.0, 4492.7568359375
12854, -2827.2968945503235, 2, 1.900694025996927, 87, 1189718,                                             1000000, 0.0, 3622.490234375
12855, -4438.311454296112, 2, 2.5032017159974203, 122, 1189840,                                             1000000, 0.0, 2948.513671875
12856, -3293.4431562423706, 2, 2.7197615209988726, 149, 1189989,                                             1000000, 0.0, 4216.6103515625
12857, -4450.403443574905, 2, 3.302979898002377, 172, 1190161,                                             1000000, 0.0, 3526.218505859375
12858, -4241.822206258774, 2, 2.9215891719977662, 159, 1190320,                                             1000000, 0.0, 4127.1728515625
12859, -4969.497235298157, 2, 3.3032206690004386, 171, 1190491,                                             1000000, 0.0, 4037.319091796875
12860, -3361.776693582535, 2, 1.5217375169995648, 78, 1190569,                                             1000000, 0.0, 3061.567626953125
12861, -3606.3742637634277, 2, 1.99104838799758, 97, 1190666,                                             1000000, 0.0, 3736.075927734375
12862, -6446.52294832468, 2, 5.7056453920013155, 305, 1190971,                                             1000000, 0.0, 4054.75830078125
12863, -3859.1507136821747, 2, 2.9207480949989986, 161, 1191132,                                             1000000, 0.0, 3650.634765625
12864, -3408.677257299423, 2, 1.7012384750014462, 79, 1191211,                                             1000000, 0.0, 3624.7900390625
12865, -3524.054549098015, 2, 1.9036096150011872, 85, 1191296,                                             1000000, 0.0, 3059.26220703125
12866, -4659.517812252045, 2, 3.103538983999897, 154, 1191450,                                             1000000, 0.0, 4400.69384765625
12867, -3842.8963129520416, 2, 2.9240367539969156, 162, 1191612,                                             1000000, 0.0, 3875.16748046875
12868, -2883.204117298126, 2, 2.301239803000499, 113, 1191725,                                             1000000, 0.0, 4296.1015625
12869, -4383.301957964897, 2, 3.722545814998739, 196, 1191921,                                             1000000, 0.0, 4530.693359375
12870, -2739.2839410305023, 2, 0.9008832910003548, 39, 1191960,                                             1000000, 0.0, 1709.138671875
12871, -2828.154331922531, 1, 6.897786550998717, 363, 1192323,                                             1000000, 0.0, 3929.6552734375
12872, -3423.577866077423, 2, 2.3212127199985844, 127, 1192450,                                             1000000, 0.0, 3036.203369140625
12873, -3659.0177488327026, 2, 1.9015653499991458, 94, 1192544,                                             1000000, 0.0, 3925.75927734375
12874, -2682.6712141036987, 2, 1.7211001130017394, 86, 1192630,                                             1000000, 0.0, 2985.86181640625
12875, -3645.428097963333, 2, 2.301583478001703, 108, 1192738,                                             1000000, 0.0, 3388.025390625
12876, -3011.083392381668, 2, 2.3032032270020864, 114, 1192852,                                             1000000, 0.0, 3367.949951171875
12877, -5085.654331207275, 2, 2.9217131350014824, 159, 1193011,                                             1000000, 0.0, 3953.150634765625
12878, -3598.689657688141, 2, 2.502257103999, 118, 1193129,                                             1000000, 0.0, 3568.528564453125
12879, -4620.548902511597, 2, 2.7036933800009137, 139, 1193268,                                             1000000, 0.0, 4585.359375
12880, -5186.332066833973, 2, 4.921938297000452, 263, 1193531,                                             1000000, 0.0, 3315.708740234375
12881, -2579.9588072299957, 2, 1.6339620639992063, 77, 1193608,                                             1000000, 0.0, 2948.325927734375
12882, -2980.1340181827545, 2, 1.9202935319990502, 97, 1193705,                                             1000000, 0.0, 3039.16796875
12883, -8355.88362121582, 2, 7.105172658997617, 373, 1194078,                                             1000000, 0.0, 3489.215576171875
12884, -2742.2825989723206, 2, 1.719572367001092, 85, 1194163,                                             1000000, 0.0, 3778.985595703125
12885, -2785.269611120224, 2, 2.101431690996833, 97, 1194260,                                             1000000, 0.0, 4815.96923828125
12886, -2777.4554529190063, 2, 1.9212942179983656, 98, 1194358,                                             1000000, 0.0, 3525.23046875
12887, -3629.000490665436, 2, 2.101409931001399, 98, 1194456,                                             1000000, 0.0, 3869.954345703125
12888, -2879.0308690071106, 2, 0.9194043139978021, 45, 1194501,                                             1000000, 0.0, 4686.5498046875
12889, -3414.4624687433243, 2, 2.501644875999773, 124, 1194625,                                             1000000, 0.0, 2418.7822265625
12890, -3633.842905521393, 2, 1.719553229999292, 95, 1194720,                                             1000000, 0.0, 2381.66259765625
12891, -2788.491527557373, 2, 1.771526716001972, 80, 1194800,                                             1000000, 0.0, 3831.54248046875
12892, -2904.7284922599792, 2, 0.920211026998004, 47, 1194847,                                             1000000, 0.0, 2801.289306640625
12893, -2598.171597957611, 2, 1.702375797998684, 77, 1194924,                                             1000000, 0.0, 3750.309326171875
12894, -3503.7015545368195, 2, 2.320728061000409, 126, 1195050,                                             1000000, 0.0, 3452.240478515625
12895, -3432.6104969978333, 2, 1.7009202979970723, 80, 1195130,                                             1000000, 0.0, 2609.88330078125
12896, -4145.569604873657, 2, 2.3031389560019306, 112, 1195242,                                             1000000, 0.0, 4232.04736328125
12897, -5894.772182583809, 2, 4.523552390997793, 247, 1195489,                                             1000000, 0.0, 3751.6513671875
12898, -2622.53977894783, 2, 0.9008183389996702, 35, 1195524,                                             1000000, 0.0, 4322.5625
12899, -2950.161863565445, 2, 1.9220660370010592, 106, 1195630,                                             1000000, 0.0, 3436.81201171875
12900, -2684.1531281471252, 2, 1.7020682219990704, 78, 1195708,                                             1000000, 0.0, 4411.9287109375
12901, -4057.475803375244, 2, 2.459770875000686, 120, 1195828,                                             1000000, 0.0, 2408.404052734375
12902, -3086.686033010483, 2, 2.503490196999337, 119, 1195947,                                             1000000, 0.0, 3398.2373046875
12903, -3185.6276576519012, 2, 2.503706202001922, 123, 1196070,                                             1000000, 0.0, 3091.798828125
12904, -5780.5163452625275, 2, 4.92206280100072, 265, 1196335,                                             1000000, 0.0, 3202.07080078125
12905, -4318.892140030861, 2, 3.303542101999483, 165, 1196500,                                             1000000, 0.0, 3474.619384765625
12906, -4614.8799793720245, 2, 3.304379422999773, 173, 1196673,                                             1000000, 0.0, 3406.287109375
12907, -6049.197735309601, 2, 4.304735450998123, 225, 1196898,                                             1000000, 0.0, 3783.794189453125
12908, -5577.366963267326, 2, 3.7214957350006443, 197, 1197095,                                             1000000, 0.0, 3625.780029296875
12909, -4324.864560842514, 2, 3.703775054000289, 190, 1197285,                                             1000000, 0.0, 2608.95849609375
12910, -7371.335326910019, 2, 5.70583837400045, 304, 1197589,                                             1000000, 0.0, 3628.5546875
12911, -6273.790385484695, 2, 7.008078454000497, 378, 1197967,                                             1000000, 0.0, 3351.07958984375
12912, -2598.6328921318054, 2, 0.9026216320016829, 30, 1197997,                                             1000000, 0.0, 1786.2073974609375
12913, -4086.3415949344635, 2, 3.3043277869983285, 172, 1198169,                                             1000000, 0.0, 3562.197998046875
12914, -2632.8960592746735, 2, 0.9027946460009844, 31, 1198200,                                             1000000, 0.0, 2262.353759765625
12915, -3112.373723745346, 2, 1.920502413999202, 104, 1198304,                                             1000000, 0.0, 3441.74267578125
12916, -4161.027023792267, 2, 3.1032037760014646, 157, 1198461,                                             1000000, 0.0, 3166.44873046875
12917, -3350.4429984092712, 2, 1.7035148959985236, 84, 1198545,                                             1000000, 0.0, 3102.466796875
12918, -2818.2573466300964, 2, 1.9025851330006844, 87, 1198632,                                             1000000, 0.0, 3276.532958984375
12919, -5099.883111000061, 2, 3.504559834000247, 176, 1198808,                                             1000000, 0.0, 3408.937744140625
12920, -3346.2133954763412, 2, 2.120505882998259, 114, 1198922,                                             1000000, 0.0, 2970.534423828125
12921, -4661.217560887337, 2, 3.3346048919993336, 170, 1199092,                                             1000000, 0.0, 2969.662841796875
12922, -3346.501688718796, 2, 1.7031645079987356, 75, 1199167,                                             1000000, 0.0, 4102.251953125
12923, -2572.1675505638123, 2, 0.7198411410026893, 30, 1199197,                                             1000000, 0.0, 5484.77685546875
12924, -3449.6470987796783, 2, 2.300780551999196, 107, 1199304,                                             1000000, 0.0, 3499.718505859375
12925, -6222.255926132202, 2, 3.723196746002941, 202, 1199506,                                             1000000, 0.0, 3207.699951171875
12926, -2539.0704177618027, 2, 1.901065441998071, 88, 1199594,                                             1000000, 0.0, 2899.929931640625
12927, -4390.554626941681, 2, 2.72098608899978, 148, 1199742,                                             1000000, 0.0, 3522.364013671875
12928, -4524.413934230804, 2, 3.502535216000979, 182, 1199924,                                             1000000, 0.0, 3576.435791015625
12929, -3093.646026134491, 2, 2.1036480690017925, 99, 1200023,                                             1000000, 0.0, 2614.51904296875
12930, -2812.31565785408, 2, 1.7029099700012011, 83, 1200106,                                             1000000, 0.0, 3116.83349609375
12931, -4121.815236330032, 2, 3.262175223997474, 164, 1200270,                                             1000000, 0.0, 3251.1806640625
12932, -2618.83940577507, 2, 0.9030810529984592, 30, 1200300,                                             1000000, 0.0, 2310.07666015625
12933, -2917.2967222929, 2, 1.9225537509992137, 98, 1200398,                                             1000000, 0.0, 2900.25390625
12934, -3398.797301054001, 2, 2.903110998999182, 145, 1200543,                                             1000000, 0.0, 3282.88134765625
12935, -3744.325668692589, 2, 2.520527125998342, 134, 1200677,                                             1000000, 0.0, 4379.38671875
12936, -3501.379678964615, 2, 3.102318605000619, 154, 1200831,                                             1000000, 0.0, 3423.652099609375
12937, -2890.1968009471893, 2, 0.9026842889979889, 40, 1200871,                                             1000000, 0.0, 2476.32177734375
12938, -4772.471662759781, 2, 3.721257137000066, 197, 1201068,                                             1000000, 0.0, 3188.1513671875
12939, -3384.10480427742, 2, 2.100356113998714, 97, 1201165,                                             1000000, 0.0, 3894.359130859375
12940, -3631.244080901146, 2, 3.103566205001698, 155, 1201320,                                             1000000, 0.0, 3786.114013671875
12941, -3817.6608868837357, 2, 2.7205434380011866, 138, 1201458,                                             1000000, 0.0, 4014.09521484375
12942, -3689.7348730564117, 2, 2.321227157000976, 119, 1201577,                                             1000000, 0.0, 2855.83740234375
12943, -3657.2060393095016, 2, 2.1006106909990194, 99, 1201676,                                             1000000, 0.0, 3803.1767578125
12944, -4303.13558113575, 2, 2.7178968930020346, 143, 1201819,                                             1000000, 0.0, 3468.557373046875
12945, -3338.89721095562, 2, 2.1007339019997744, 102, 1201921,                                             1000000, 0.0, 2907.860107421875
12946, -3503.4898550510406, 2, 2.52417456799958, 137, 1202058,                                             1000000, 0.0, 4340.51025390625
12947, -4849.519256591797, 2, 2.902156208001543, 148, 1202206,                                             1000000, 0.0, 3121.371337890625
12948, -3258.052743911743, 2, 1.5170836969991797, 81, 1202287,                                             1000000, 0.0, 3033.070068359375
12949, -3701.168635368347, 2, 2.1007474580001144, 106, 1202393,                                             1000000, 0.0, 3501.88037109375
12950, -2858.6698813438416, 2, 0.9200334939996537, 45, 1202438,                                             1000000, 0.0, 3578.865234375
12951, -3454.429165840149, 2, 2.6514588549980544, 132, 1202570,                                             1000000, 0.0, 3050.789306640625
12952, -3807.791644334793, 2, 1.9217391530000896, 105, 1202675,                                             1000000, 0.0, 3266.248291015625
12953, -2942.3657286167145, 2, 2.10175174199685, 96, 1202771,                                             1000000, 0.0, 3495.8271484375
12954, -2938.5067632198334, 2, 2.104468547997385, 107, 1202878,                                             1000000, 0.0, 3030.214111328125
12955, -3705.138992547989, 2, 2.9036186220000673, 146, 1203024,                                             1000000, 0.0, 3705.039794921875
12956, -4016.7031984329224, 2, 2.321800331999839, 122, 1203146,                                             1000000, 0.0, 3751.69775390625
12957, -3211.2864215373993, 2, 2.1014773060014704, 100, 1203246,                                             1000000, 0.0, 3038.59912109375
12958, -2571.1887567043304, 2, 1.5205864169984125, 75, 1203321,                                             1000000, 0.0, 3521.5
