episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
9101, 2475.448257446289, 1, 0.7632307329986361, 2, 832814,                                             1000000, 0.0, 28246.361328125
9102, 1878.660472214222, 1, 2.914550612000312, 154, 832968,                                             1000000, 0.0, 44129.0078125
9103, -4539.362476944923, 2, 4.7015870720024395, 263, 833231,                                             1000000, 0.0, 43860.2734375
9104, -2983.024587750435, 2, 2.115756937000697, 120, 833351,                                             1000000, 0.0, 44820.56640625
9105, -2697.913141608238, 2, 2.3014794579976297, 121, 833472,                                             1000000, 0.0, 41615.83984375
9106, -2368.9797093868256, 2, 1.1013375359980273, 50, 833522,                                             1000000, 0.0, 34949.546875
9107, -2697.798493862152, 2, 1.7169368119975843, 99, 833621,                                             1000000, 0.0, 48115.0546875
9108, -2711.430808067322, 2, 1.6999052870014566, 83, 833704,                                             1000000, 0.0, 47355.44140625
9109, -2592.1540421247482, 2, 1.7165400680023595, 97, 833801,                                             1000000, 0.0, 48655.71484375
9110, -3552.391008615494, 2, 4.9011415370005125, 270, 834071,                                             1000000, 0.0, 43179.33203125
9111, -2508.07591176033, 2, 1.6673432839997986, 88, 834159,                                             1000000, 0.0, 45887.98046875
9112, 1289.8200239539146, 1, 3.102562216001388, 177, 834336,                                             1000000, 0.0, 40866.91796875
9113, -2791.5481482744217, 2, 2.102324043000408, 105, 834441,                                             1000000, 0.0, 45841.23828125
9114, -2921.616115450859, 2, 2.902400564002164, 163, 834604,                                             1000000, 0.0, 44563.5234375
9115, 1671.1022808551788, 1, 2.1022678569970594, 108, 834712,                                             1000000, 0.0, 42944.828125
9116, 1920.6395373344421, 1, 1.7020958060020348, 86, 834798,                                             1000000, 0.0, 41347.1875
9117, -2616.495214819908, 2, 1.9024656590008817, 95, 834893,                                             1000000, 0.0, 47145.95703125
9118, 2006.8209171295166, 1, 1.516676183000527, 84, 834977,                                             1000000, 0.0, 49625.5546875
9119, -2553.880827307701, 2, 2.100692161002371, 105, 835082,                                             1000000, 0.0, 46662.15625
9120, 1907.786952495575, 1, 2.1019700979995832, 116, 835198,                                             1000000, 0.0, 42950.38671875
9121, 1961.4857025146484, 1, 2.027367184000468, 98, 835296,                                             1000000, 0.0, 45289.9453125
9122, 1669.1050752401352, 1, 3.1214745879988186, 159, 835455,                                             1000000, 0.0, 43735.5234375
9123, -2667.160085439682, 2, 2.299519151001732, 108, 835563,                                             1000000, 0.0, 45146.125
9124, 1988.7892520427704, 1, 1.9019252049984061, 91, 835654,                                             1000000, 0.0, 44504.1953125
9125, 1840.135204076767, 1, 1.916506694000418, 106, 835760,                                             1000000, 0.0, 44470.32421875
9126, -2426.9776398539543, 2, 1.5011222300017835, 78, 835838,                                             1000000, 0.0, 44869.19140625
9127, -2592.344066619873, 2, 1.515773621002154, 84, 835922,                                             1000000, 0.0, 40351.64453125
9128, 1885.359033048153, 1, 1.7006044480003766, 88, 836010,                                             1000000, 0.0, 38682.875
9129, 1986.3231673240662, 1, 1.9176252920005936, 107, 836117,                                             1000000, 0.0, 47742.37890625
9130, -2728.800909757614, 2, 2.1002753900029347, 107, 836224,                                             1000000, 0.0, 49324.08984375
9131, 1875.9738663434982, 1, 2.2001971129975573, 112, 836336,                                             1000000, 0.0, 51136.3125
9132, -2833.955424964428, 2, 1.7004464319979888, 82, 836418,                                             1000000, 0.0, 46134.46484375
9133, 1887.1775542497635, 1, 1.9179647289965942, 115, 836533,                                             1000000, 0.0, 42883.56640625
9134, 2021.8807709813118, 1, 2.3007881209996413, 121, 836654,                                             1000000, 0.0, 38783.32421875
9135, -2760.6100577116013, 2, 1.5158992859978753, 82, 836736,                                             1000000, 0.0, 49418.40625
9136, -3793.735982954502, 2, 3.501929547997861, 192, 836928,                                             1000000, 0.0, 41490.97265625
9137, -2730.611575335264, 2, 2.3204720600006112, 136, 837064,                                             1000000, 0.0, 38374.296875
9138, -4175.031562805176, 2, 4.501445007001166, 238, 837302,                                             1000000, 0.0, 47649.5859375
9139, 730.1601217389107, 1, 6.103517849998752, 309, 837611,                                             1000000, 0.0, 43649.953125
9140, -2716.0740084648132, 2, 1.3017485959971964, 62, 837673,                                             1000000, 0.0, 43933.0078125
9141, -3128.902909040451, 2, 1.7308602970006177, 93, 837766,                                             1000000, 0.0, 41486.7578125
9142, -2997.816981077194, 2, 1.700430241999129, 80, 837846,                                             1000000, 0.0, 52645.69921875
9143, 1117.3558809161186, 1, 4.51822077199904, 252, 838098,                                             1000000, 0.0, 49284.5859375
9144, -4055.7351417541504, 2, 6.5017538300016895, 359, 838457,                                             1000000, 0.0, 50486.328125
9145, 898.3440757989883, 1, 3.5030021099992155, 191, 838648,                                             1000000, 0.0, 40780.47265625
9146, 1951.6305140256882, 1, 1.9030721169983735, 99, 838747,                                             1000000, 0.0, 37534.46484375
9147, -2641.178584218025, 2, 1.5180770610022591, 89, 838836,                                             1000000, 0.0, 42614.5390625
9148, 1810.1350255608559, 1, 2.50189151000086, 141, 838977,                                             1000000, 0.0, 45054.48046875
9149, 981.9615638256073, 1, 3.9187265420005133, 228, 839205,                                             1000000, 0.0, 48255.40234375
9150, 1740.4806079864502, 1, 1.899938900001871, 102, 839307,                                             1000000, 0.0, 46672.1328125
9151, -4024.7759251594543, 2, 3.072520870999142, 180, 839487,                                             1000000, 0.0, 47392.54296875
9152, 2127.863157451153, 1, 1.9014446229994064, 91, 839578,                                             1000000, 0.0, 33925.59765625
9153, -4473.762336134911, 2, 5.904208374999143, 320, 839898,                                             1000000, 0.0, 43253.61328125
9154, 1173.1127036809921, 1, 2.91734304000056, 165, 840063,                                             1000000, 0.0, 40835.26171875
9155, -3248.367395699024, 2, 2.501118120002502, 136, 840199,                                             1000000, 0.0, 47647.30859375
9156, 1488.6501311063766, 1, 2.3178535490005743, 126, 840325,                                             1000000, 0.0, 37908.1875
9157, 1859.3446655273438, 1, 2.7010288720011886, 138, 840463,                                             1000000, 0.0, 41300.28125
9158, -3038.170937538147, 2, 2.7031796960000065, 147, 840610,                                             1000000, 0.0, 36418.7421875
9159, -3146.460352420807, 2, 2.9204774989993894, 161, 840771,                                             1000000, 0.0, 47380.56640625
9160, -3072.101487696171, 2, 1.9006829949976236, 96, 840867,                                             1000000, 0.0, 48243.83203125
9161, 1833.6887542009354, 1, 1.7522893889981788, 92, 840959,                                             1000000, 0.0, 39399.7890625
9162, -2800.13937664032, 2, 2.3008002639980987, 115, 841074,                                             1000000, 0.0, 48510.3359375
9163, -3759.4468219280243, 2, 3.7028671970001596, 201, 841275,                                             1000000, 0.0, 48101.09375
9164, -2514.9131385684013, 2, 2.118185633000394, 115, 841390,                                             1000000, 0.0, 53431.60546875
