episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
17901, 1213.8339556008577, 1, 2.404892946997279, 87, 1784258,                                             1000000, 0.0, 2515.582275390625
17902, -24251.533542215824, 2, 25.362010650998855, 1366, 1785624,                                             1000000, 0.0, 4755.20849609375
17903, -20291.514840722084, 2, 24.387468458000512, 1453, 1787077,                                             1000000, 0.0, 4798.017578125
17904, -15600.392645001411, 2, 24.757099005000782, 1334, 1788411,                                             1000000, 0.0, 4454.29443359375
17905, -17020.73252117634, 2, 21.75584466699729, 1132, 1789543,                                             1000000, 0.0, 4287.5205078125
17906, -5384.765565872192, 2, 7.313445670999499, 400, 1789943,                                             1000000, 0.0, 4974.96484375
17907, -26623.406677246094, 2, 27.78744656499839, 1530, 1791473,                                             1000000, 0.0, 4987.9140625
17908, -21156.071550428867, 2, 25.968776185000024, 1365, 1792838,                                             1000000, 0.0, 4417.40966796875
17909, -19110.59175503254, 2, 27.572420812997734, 1525, 1794363,                                             1000000, 0.0, 4447.75244140625
17910, -11123.566365480423, 2, 11.141377677999117, 648, 1795011,                                             1000000, 0.0, 4171.6767578125
17911, -22363.44388818741, 2, 21.253889181003615, 1198, 1796209,                                             1000000, 0.0, 4285.484375
17912, -10694.393038988113, 2, 11.525669851998828, 627, 1796836,                                             1000000, 0.0, 4910.63818359375
17913, -8287.879927396774, 2, 10.930930864000402, 628, 1797464,                                             1000000, 0.0, 4698.22119140625
17914, -9032.17673420906, 2, 11.332150254002045, 662, 1798126,                                             1000000, 0.0, 4432.1962890625
17915, -8980.656922101974, 2, 11.52889365900046, 619, 1798745,                                             1000000, 0.0, 4409.6669921875
17916, -9152.632385969162, 2, 11.7328997730001, 693, 1799438,                                             1000000, 0.0, 4099.0419921875
17917, -11354.335460305214, 2, 12.754823212999327, 769, 1800207,                                             1000000, 0.0, 4333.99609375
17918, -18429.412719666958, 2, 26.160880440002074, 1376, 1801583,                                             1000000, 0.0, 4203.75048828125
17919, -15301.869899272919, 2, 16.136582088001887, 853, 1802436,                                             1000000, 0.0, 5186.11328125
17920, -18333.500328183174, 2, 21.76301046699882, 1158, 1803594,                                             1000000, 0.0, 4017.11962890625
17921, -7820.949631214142, 2, 8.005946861998382, 427, 1804021,                                             1000000, 0.0, 4564.24658203125
17922, -8545.733226537704, 2, 8.748358354001539, 469, 1804490,                                             1000000, 0.0, 4364.30322265625
17923, -12156.043882608414, 2, 12.329896457998984, 668, 1805158,                                             1000000, 0.0, 4714.263671875
17924, -8815.547052145004, 2, 11.561598944001162, 665, 1805823,                                             1000000, 0.0, 3861.43017578125
17925, -18802.619527220726, 2, 21.15207300700058, 1207, 1807030,                                             1000000, 0.0, 4402.1845703125
17926, -19058.048154830933, 2, 23.36994720000075, 1234, 1808264,                                             1000000, 0.0, 4605.7177734375
17927, -19779.74478983879, 2, 21.148672388000705, 1148, 1809412,                                             1000000, 0.0, 4520.59814453125
17928, -8738.493348121643, 2, 10.740166820000013, 593, 1810005,                                             1000000, 0.0, 4839.78173828125
17929, -19249.0646879673, 2, 20.954503124998155, 1128, 1811133,                                             1000000, 0.0, 4539.0458984375
17930, -8692.342794895172, 2, 11.932129098000587, 623, 1811756,                                             1000000, 0.0, 4651.734375
17931, -28513.496743023396, 2, 25.536278068000684, 1483, 1813239,                                             1000000, 0.0, 4485.09521484375
17932, -9816.072378873825, 2, 8.114122074002807, 392, 1813631,                                             1000000, 0.0, 4271.13720703125
17933, -13883.70318555832, 2, 12.149735509003222, 675, 1814306,                                             1000000, 0.0, 4586.28271484375
17934, -8027.853311538696, 2, 12.13815739400161, 679, 1814985,                                             1000000, 0.0, 4493.22265625
17935, -11968.188920497894, 2, 12.733592608998151, 703, 1815688,                                             1000000, 0.0, 4646.328125
17936, -5377.89098572731, 2, 7.5384716679982375, 426, 1816114,                                             1000000, 0.0, 3974.105712890625
17937, -22006.615472316742, 2, 24.763130366998666, 1366, 1817480,                                             1000000, 0.0, 4137.0751953125
17938, -24390.478035330772, 2, 25.360298501997022, 1407, 1818887,                                             1000000, 0.0, 4604.1533203125
17939, -5603.4566123485565, 2, 7.534030637998512, 398, 1819285,                                             1000000, 0.0, 3947.277099609375
17940, -28230.114531874657, 2, 26.550123482000345, 1445, 1820730,                                             1000000, 0.0, 4765.4306640625
17941, -6422.99409031868, 2, 6.8880501210005605, 377, 1821107,                                             1000000, 0.0, 4278.884765625
