episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
4001, 2254.3298368379474, 1, 2.0769128569991153, 70, 359999,                                             372842, 0.0, 41298.80859375
4002, -4214.931235671043, 2, 6.724472160000005, 369, 360368,                                             373211, 0.0, 44451.25
4003, -3942.3707976341248, 2, 5.115902518999064, 275, 360643,                                             373486, 0.0, 43251.11328125
4004, -4733.919745326042, 2, 6.3145306009992055, 344, 360987,                                             373830, 0.0, 44203.0625
4005, -3901.6526262760162, 2, 5.332875134999995, 302, 361289,                                             374132, 0.0, 47689.734375
4006, -4236.817704677582, 2, 7.133929461999287, 408, 361697,                                             374540, 0.0, 45128.53125
4007, -3794.449732840061, 2, 5.7120318910001515, 310, 362007,                                             374850, 0.0, 48865.953125
4008, -2830.553891181946, 2, 1.7165414039991447, 84, 362091,                                             374934, 0.0, 47640.7265625
4009, -2317.0261108875275, 2, 1.2999166959998547, 52, 362143,                                             374986, 0.0, 41214.85546875
4010, -2473.3519443273544, 2, 1.3018677070012927, 54, 362197,                                             375040, 0.0, 40902.84375
4011, -2334.469769716263, 2, 1.1086564990000625, 46, 362243,                                             375086, 0.0, 44856.1796875
4012, -2366.869012951851, 2, 0.9166069399998378, 49, 362292,                                             375135, 0.0, 57201.203125
4013, -2486.2299422621727, 2, 1.3014490509995085, 56, 362348,                                             375191, 0.0, 41030.87890625
4014, -2347.0637155771255, 2, 1.302582447999157, 54, 362402,                                             375245, 0.0, 44807.96484375
4015, -3074.2936561107635, 2, 2.303272023000318, 112, 362514,                                             375357, 0.0, 39369.5859375
4016, -2690.967259645462, 2, 1.5161335350003355, 78, 362592,                                             375435, 0.0, 39991.71875
4017, -2349.02978849411, 2, 1.1005498699996679, 43, 362635,                                             375478, 0.0, 31299.26953125
4018, -2844.5080271959305, 2, 2.1024721680005314, 97, 362732,                                             375575, 0.0, 40691.29296875
4019, -2622.5620077848434, 2, 1.5020846679999522, 67, 362799,                                             375642, 0.0, 55178.14453125
4020, -2566.340631365776, 2, 1.9024210980005591, 86, 362885,                                             375728, 0.0, 42974.4609375
4021, -2295.5993694067, 2, 1.1016379409993533, 49, 362934,                                             375777, 0.0, 43878.2890625
4022, -2408.3081607818604, 2, 1.1177179090009304, 52, 362986,                                             375829, 0.0, 46696.41796875
4023, -2257.487647652626, 2, 1.100377947999732, 43, 363029,                                             375872, 0.0, 56512.73828125
4024, -2420.0778205394745, 2, 1.1014724809992913, 50, 363079,                                             375922, 0.0, 45626.609375
4025, -2472.9129878282547, 2, 1.3166172279998136, 63, 363142,                                             375985, 0.0, 43791.7890625
4026, 1492.888524055481, 1, 2.701492723001138, 131, 363273,                                             376116, 0.0, 46983.96484375
4027, -2442.27492916584, 2, 1.3170663410000998, 64, 363337,                                             376180, 0.0, 41384.15625
4028, 2046.3415980935097, 1, 1.5000386800002161, 67, 363404,                                             376247, 0.0, 36823.22265625
4029, -2929.77911400795, 2, 1.9208441099999618, 98, 363502,                                             376345, 0.0, 38488.15234375
