episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -3503.5994603037834, 2, 3.2888618360011606, 184, 184,                                             184, 0.0, 179.9088897705078
2, -4092.7021934986115, 2, 3.9276196120008535, 229, 413,                                             413, 0.0, 12836.70703125
3, -2739.9829005002975, 4, 7.716569166997942, 479, 892,                                             892, 0.0, 15000.6904296875
4, -3025.883397936821, 4, 8.103621988000668, 493, 1385,                                             1385, 0.0, 7196.75537109375
5, -3140.058269262314, 2, 2.9148204020020785, 183, 1568,                                             1568, 0.0, 5183.6376953125
6, -2538.0916543006897, 2, 1.7005284139995638, 84, 1652,                                             1652, 0.0, 4148.822265625
7, -2333.917146205902, 2, 0.9014684670000861, 36, 1688,                                             1688, 0.0, 11424.361328125
8, -2313.594357609749, 2, 1.1021352780007874, 47, 1735,                                             1735, 0.0, 11436.794921875
9, -2162.0146087408066, 2, 0.5141387269977713, 31, 1766,                                             1766, 0.0, 10180.6708984375
10, -2328.6889995336533, 2, 1.1000305210000079, 55, 1821,                                             1821, 0.0, 17107.908203125
11, -2266.8313002586365, 2, 0.5908197749995452, 34, 1855,                                             1855, 0.0, 17482.23046875
12, -2369.444899201393, 2, 0.9002496529974451, 41, 1896,                                             1896, 0.0, 15185.60546875
13, -2172.0580337047577, 2, 0.5137972959964827, 31, 1927,                                             1927, 0.0, 17134.93359375
14, -2221.8252353668213, 2, 0.6997963929970865, 32, 1959,                                             1959, 0.0, 34976.01171875
15, -2244.0006012916565, 2, 0.9017414400004782, 33, 1992,                                             1992, 0.0, 22519.896484375
16, -2280.4672627449036, 2, 0.7153220159998455, 35, 2027,                                             2027, 0.0, 33509.15625
17, -2182.4178870916367, 2, 0.8996214839971799, 33, 2060,                                             2060, 0.0, 30822.3671875
18, -2572.2995471954346, 2, 1.1142954099996132, 66, 2126,                                             2126, 0.0, 30643.10546875
19, -2913.1177427768707, 2, 1.5004430249973666, 77, 2203,                                             2203, 0.0, 25170.2734375
20, -2927.2292256355286, 2, 1.1140603089988872, 64, 2267,                                             2267, 0.0, 28321.595703125
21, -3550.046437859535, 2, 2.9690598200031673, 166, 2433,                                             2433, 0.0, 28556.05078125
22, -2466.660881757736, 2, 0.7138468189987179, 44, 2477,                                             2477, 0.0, 26410.326171875
23, -2984.308218240738, 2, 2.700392828999611, 159, 2636,                                             2636, 0.0, 29069.994140625
24, -4286.6010311841965, 2, 4.3154953670018585, 269, 2905,                                             2905, 0.0, 25383.51953125
25, -3199.7386924028397, 2, 1.5000446470003226, 72, 2977,                                             2977, 0.0, 25706.71484375
26, -3631.452187538147, 2, 2.7152828200014483, 166, 3143,                                             3143, 0.0, 26989.6015625
27, -2322.4052205085754, 2, 0.9002279019987327, 36, 3179,                                             3179, 0.0, 23735.130859375
28, -3780.3301228284836, 2, 2.7021859810010938, 158, 3337,                                             3337, 0.0, 27165.396484375
29, -2268.6451452970505, 2, 0.7144419549986196, 35, 3372,                                             3372, 0.0, 36463.4921875
30, -3173.930272579193, 2, 2.5015863769986026, 141, 3513,                                             3513, 0.0, 27438.310546875
31, -2426.246333837509, 2, 1.1925000459996227, 62, 3575,                                             3575, 0.0, 25968.916015625
32, -2265.0909255743027, 2, 0.8999343610012147, 34, 3609,                                             3609, 0.0, 28022.537109375
33, -2808.056143641472, 2, 2.514623243998358, 149, 3758,                                             3758, 0.0, 30157.0703125
34, -2165.0129920244217, 2, 0.7009553159987263, 31, 3789,                                             3789, 0.0, 23538.80859375
35, -2311.4636639356613, 2, 0.9009269130001485, 36, 3825,                                             3825, 0.0, 32978.1875
36, -2261.1085226535797, 2, 0.715674876999401, 35, 3860,                                             3860, 0.0, 32539.634765625
37, -2190.1145092248917, 2, 0.6995027819975803, 32, 3892,                                             3892, 0.0, 34296.84765625
38, -2327.4809844493866, 2, 0.7161811959995248, 38, 3930,                                             3930, 0.0, 36687.53515625
39, -2168.376730799675, 2, 0.7001249690001714, 31, 3961,                                             3961, 0.0, 29131.9453125
40, -2584.5609333515167, 2, 0.9141587939993769, 47, 4008,                                             4008, 0.0, 26574.548828125
41, -2239.5213717222214, 2, 0.7551190609992773, 33, 4041,                                             4041, 0.0, 30556.267578125
42, -2259.361619234085, 2, 0.9012677209975664, 35, 4076,                                             4076, 0.0, 29415.978515625
43, -2668.997391819954, 2, 1.502248540000437, 71, 4147,                                             4147, 0.0, 40217.58984375
44, -2587.589427769184, 2, 1.1146543530012423, 61, 4208,                                             4208, 0.0, 33288.59765625
45, -2332.4177862405777, 2, 0.9004846130010264, 44, 4252,                                             4252, 0.0, 33152.9296875
46, -2591.613302230835, 2, 0.9156311950027884, 56, 4308,                                             4308, 0.0, 33069.5
47, -2648.6508898735046, 2, 1.3003431369979808, 62, 4370,                                             4370, 0.0, 32601.65234375
48, -2484.91596531868, 2, 0.9146639409991622, 47, 4417,                                             4417, 0.0, 31840.619140625
49, -3024.948550462723, 2, 1.9013899799974752, 102, 4519,                                             4519, 0.0, 33204.55859375
50, -2465.6511120200157, 2, 0.9144467740006803, 47, 4566,                                             4566, 0.0, 34779.625
51, -2507.585275888443, 2, 1.1592107430005854, 49, 4615,                                             4615, 0.0, 37313.08984375
52, -2338.4150038957596, 2, 0.7152816800007713, 41, 4656,                                             4656, 0.0, 40532.5078125
