episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
10001, -4329.887762457132, 2, 3.0881549040004757, 119, 943136,                                             1000000, 0.0, 8342.916015625
10002, -2602.0100588798523, 2, 0.8983725219986809, 34, 943170,                                             1000000, 0.0, 7283.15966796875
10003, -2656.122724056244, 2, 0.9155752540009416, 42, 943212,                                             1000000, 0.0, 11286.8662109375
10004, -2662.8661081790924, 2, 0.8983021500007453, 30, 943242,                                             1000000, 0.0, 9862.7783203125
10005, -2635.436586380005, 2, 0.7154280069989909, 33, 943275,                                             1000000, 0.0, 15817.52734375
10006, -3191.3062024116516, 2, 1.4992100430008577, 60, 943335,                                             1000000, 0.0, 13271.2001953125
10007, -2532.249124765396, 2, 0.9026120550006453, 33, 943368,                                             1000000, 0.0, 6994.326171875
10008, -2841.5172140598297, 2, 0.919930583999303, 41, 943409,                                             1000000, 0.0, 13423.91796875
10009, -2617.8712878227234, 2, 0.8996760270001687, 30, 943439,                                             1000000, 0.0, 12362.3212890625
10010, -2936.021466255188, 2, 1.103044186000261, 45, 943484,                                             1000000, 0.0, 11440.884765625
10011, -2632.787178993225, 2, 0.6317948260002595, 30, 943514,                                             1000000, 0.0, 4889.5048828125
10012, -2527.985384941101, 2, 0.9004976889991667, 30, 943544,                                             1000000, 0.0, 17602.205078125
10013, -3604.9810280799866, 2, 1.5028566040000442, 70, 943614,                                             1000000, 0.0, 9725.833984375
10014, -2846.9372482299805, 2, 0.9165340020008443, 42, 943656,                                             1000000, 0.0, 9774.419921875
10015, -2951.668239235878, 2, 1.100899623001169, 47, 943703,                                             1000000, 0.0, 13860.470703125
10016, -3408.0591020584106, 2, 1.5032180420002987, 66, 943769,                                             1000000, 0.0, 8654.1689453125
10017, -2666.110842704773, 2, 0.901918683999611, 30, 943799,                                             1000000, 0.0, 8884.451171875
10018, -2600.5122871398926, 2, 0.7208039319993986, 35, 943834,                                             1000000, 0.0, 14521.03515625
10019, -2612.731598854065, 2, 0.9000007960003131, 30, 943864,                                             1000000, 0.0, 8742.5634765625
10020, -2536.634399652481, 2, 0.9000203329997021, 30, 943894,                                             1000000, 0.0, 7932.27099609375
10021, -2611.461339235306, 2, 0.7725215820009907, 30, 943924,                                             1000000, 0.0, 9489.6455078125
10022, -2532.438514471054, 2, 0.9004307030008931, 31, 943955,                                             1000000, 0.0, 20324.154296875
10023, -2587.3809361457825, 2, 0.9025405399988813, 30, 943985,                                             1000000, 0.0, 11855.1767578125
10024, -2788.1346559524536, 2, 0.9233055549993878, 41, 944026,                                             1000000, 0.0, 8725.81640625
10025, -2624.498252391815, 2, 0.899011008999878, 30, 944056,                                             1000000, 0.0, 11417.6748046875
10026, -3931.8164650201797, 2, 1.9188281759998063, 96, 944152,                                             1000000, 0.0, 10125.2275390625
10027, -2534.338094472885, 2, 0.8985969530003786, 30, 944182,                                             1000000, 0.0, 9217.060546875
10028, -3056.1632046699524, 2, 1.5014392449993466, 60, 944242,                                             1000000, 0.0, 16587.220703125
10029, -2573.4198145866394, 2, 0.7202008009990095, 30, 944272,                                             1000000, 0.0, 9463.3427734375
10030, -2563.9953832626343, 2, 0.8994821939995745, 30, 944302,                                             1000000, 0.0, 12013.8076171875
10031, -2681.969402074814, 2, 0.7219131429992558, 30, 944332,                                             1000000, 0.0, 14511.373046875
10032, -3426.045906305313, 2, 1.5011914599999727, 65, 944397,                                             1000000, 0.0, 9563.2978515625
10033, -2626.641041278839, 2, 1.102149065998674, 40, 944437,                                             1000000, 0.0, 6728.3603515625
10034, -2797.044494152069, 2, 1.1023165709993918, 43, 944480,                                             1000000, 0.0, 14780.7880859375
10035, -2682.2386722564697, 2, 0.717916294999668, 35, 944515,                                             1000000, 0.0, 8116.43505859375
10036, -2708.498707294464, 2, 0.9022405579999031, 31, 944546,                                             1000000, 0.0, 6241.2431640625
10037, -2894.2151918411255, 2, 1.1028453729995817, 43, 944589,                                             1000000, 0.0, 10349.560546875
10038, -2955.085464477539, 2, 0.9214505559993995, 43, 944632,                                             1000000, 0.0, 12444.7109375
10039, -2651.6541385650635, 2, 0.900393673000508, 36, 944668,                                             1000000, 0.0, 7685.6328125
10040, -2677.13960647583, 2, 0.9182783440010098, 40, 944708,                                             1000000, 0.0, 7100.9208984375
10041, -5427.438670635223, 2, 2.823901998999645, 144, 944852,                                             1000000, 0.0, 13331.9423828125
10042, -2999.247950077057, 2, 1.1019858500003465, 44, 944896,                                             1000000, 0.0, 9696.9609375
10043, -2694.717011451721, 2, 0.9026563280003757, 33, 944929,                                             1000000, 0.0, 13918.6982421875
10044, -2723.016878604889, 2, 0.7179028600003221, 39, 944968,                                             1000000, 0.0, 14350.3046875
10045, -2517.8547995090485, 2, 0.9008925289999752, 30, 944998,                                             1000000, 0.0, 14586.6064453125
10046, -2641.435074567795, 2, 0.9025730419998581, 30, 945028,                                             1000000, 0.0, 6193.9794921875
10047, -3265.96467089653, 2, 1.3214430609987176, 72, 945100,                                             1000000, 0.0, 14096.025390625
10048, -4033.6356818675995, 2, 2.1016124399993714, 98, 945198,                                             1000000, 0.0, 11362.7587890625
10049, -2660.5917387008667, 2, 0.9021089720008604, 30, 945228,                                             1000000, 0.0, 16287.8955078125
